reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_21,10.1111/tra.12095,2013-08-15,Atrs20Mutation That Mimics An SEDT-Causing Mutation Blocks Selective And Non-Selective Autophagy: A Model For TRAPP III Organization,https://w3id.org/oc/meta/id/062604235773,https://w3id.org/oc/meta/ar/062206125614,https://w3id.org/oc/meta/re/062201157095,https://w3id.org/oc/meta/br/062201410604,http://purl.org/spar/fabio/JournalArticle,N/A,Atrs20Mutation That Mimics An SEDT-Causing Mutation Blocks Selective And Non-Selective Autophagy: A Model For TRAPP III Organization,34,10.1111/tra.12095,https://w3id.org/oc/meta/br/062201410139,year_author_page
ref_22,10.1371/journal.pone.0023350,2011-08-15,The Adaptor Function Of TRAPPC2 In Mammalian TRAPPs Explains TRAPPC2-Associated SEDT And TRAPPC9-Associated Congenital Intellectual Disability,https://w3id.org/oc/meta/id/06704725632,https://w3id.org/oc/meta/ar/06206753011,https://w3id.org/oc/meta/re/06201263803,https://w3id.org/oc/meta/br/068037904,http://purl.org/spar/fabio/JournalArticle,N/A,The Adaptor Function Of TRAPPC2 In Mammalian TRAPPs Explains TRAPPC2-Associated SEDT And TRAPPC9-Associated Congenital Intellectual Disability,34,10.1371/journal.pone.0023350,https://w3id.org/oc/meta/br/06201531778,year_author_page
ref_23,10.1136/jmedgenet-2018-105441,2018-08-17,Bi-allelic Mutations In TRAPPC2L Result In A Neurodevelopmental Disorder And Have An Impact On RAB11 In Fibroblasts,https://w3id.org/oc/meta/id/062605134188,https://w3id.org/oc/meta/ar/06220835530,https://w3id.org/oc/meta/re/06220146935,https://w3id.org/oc/meta/br/06220238331,http://purl.org/spar/fabio/JournalArticle,N/A,Bi-allelic Mutations In TRAPPC2L Result In A Neurodevelopmental Disorder And Have An Impact On RAB11 In Fibroblasts,34,10.1136/jmedgenet-2018-105441,https://w3id.org/oc/meta/br/06220237793,year_author_page
ref_25,10.1038/nmeth.1928,2012-03-11,Synchronization Of Secretory Protein Traffic In Populations Of Cells,https://w3id.org/oc/meta/id/06804637048,https://w3id.org/oc/meta/ar/06509243300,https://w3id.org/oc/meta/re/06501594437,https://w3id.org/oc/meta/br/064040935,http://purl.org/spar/fabio/JournalArticle,N/A,Synchronization Of Secretory Protein Traffic In Populations Of Cells,34,10.1038/nmeth.1928,https://w3id.org/oc/meta/br/06502146568,year_author_page
ref_26,10.1016/s0092-8674(00)80379-7,1997,Visualization Of ER-to-Golgi Transport In Living Cells Reveals A Sequential Mode Of Action For COPII And COPI.,https://w3id.org/oc/meta/id/061303743073,https://w3id.org/oc/meta/ar/0613014724540,https://w3id.org/oc/meta/re/06140508003,https://w3id.org/oc/meta/br/0611013894,http://purl.org/spar/fabio/JournalArticle,N/A,Visualization Of ER-to-Golgi Transport In Living Cells Reveals A Sequential Mode Of Action For COPII And COPI,34,10.1016/s0092-8674(00)80379-7,https://w3id.org/oc/meta/br/06140671975,year_author_page
ref_27,10.1016/j.ajhg.2017.07.006,2017-08,Mutations In TRAPPC12 Manifest In Progressive Childhood Encephalopathy And Golgi Dysfunction,https://w3id.org/oc/meta/id/062103359088,https://w3id.org/oc/meta/ar/061603938788,https://w3id.org/oc/meta/re/06160724041,https://w3id.org/oc/meta/br/06160929741,http://purl.org/spar/fabio/JournalArticle,N/A,Mutations In TRAPPC12 Manifest In Progressive Childhood Encephalopathy And Golgi Dysfunction,34,10.1016/j.ajhg.2017.07.006,https://w3id.org/oc/meta/br/06160929386,year_author_page
ref_28,10.1242/dmm.014472,2014-07-01,Molecularly Defined Unfolded Protein Response Subclasses Have Distinct Correlations With Fatty Liver Disease In Zebrafish,https://w3id.org/oc/meta/id/062605827533,https://w3id.org/oc/meta/ar/0670573955,https://w3id.org/oc/meta/re/067098725,https://w3id.org/oc/meta/br/0670192737,http://purl.org/spar/fabio/JournalArticle,N/A,Molecularly Defined Unfolded Protein Response Subclasses Have Distinct Correlations With Fatty Liver Disease In Zebrafish,34,10.1242/dmm.014472,https://w3id.org/oc/meta/br/0670192037,year_author_page
ref_29,10.1091/mbc.10.11.3787,1999-11,Mammalian Transcription Factor ATF6 Is Synthesized As A Transmembrane Protein And Activated By Proteolysis In Response To Endoplasmic Reticulum Stress,https://w3id.org/oc/meta/id/06360445536,https://w3id.org/oc/meta/ar/06160152002,https://w3id.org/oc/meta/re/0616030791,https://w3id.org/oc/meta/br/0616099690,http://purl.org/spar/fabio/JournalArticle,N/A,Mammalian Transcription Factor ATF6 Is Synthesized As A Transmembrane Protein And Activated By Proteolysis In Response To Endoplasmic Reticulum Stress,34,10.1091/mbc.10.11.3787,https://w3id.org/oc/meta/br/0616099559,year_author_page
ref_30,10.1091/mbc.e11-09-0785,2012-03,Mammalian Atg2 Proteins Are Essential For Autophagosome Formation And Important For Regulation Of Size And Distribution Of Lipid Droplets,https://w3id.org/oc/meta/id/06910576535,https://w3id.org/oc/meta/ar/06170152396,https://w3id.org/oc/meta/re/0617030367,https://w3id.org/oc/meta/br/0617097118,http://purl.org/spar/fabio/JournalArticle,N/A,Mammalian Atg2 Proteins Are Essential For Autophagosome Formation And Important For Regulation Of Size And Distribution Of Lipid Droplets,34,10.1091/mbc.e11-09-0785,https://w3id.org/oc/meta/br/0617096669,year_author_page
ref_31,10.1016/j.cell.2006.09.029,2006-11,The Architecture Of The Multisubunit TRAPP I Complex Suggests A Model For Vesicle Tethering,https://w3id.org/oc/meta/id/06640654097,https://w3id.org/oc/meta/ar/061102845178,https://w3id.org/oc/meta/re/06110501719,https://w3id.org/oc/meta/br/06110677628,http://purl.org/spar/fabio/JournalArticle,N/A,The Architecture Of The Multisubunit TRAPP I Complex Suggests A Model For Vesicle Tethering,48,10.1016/j.cell.2006.09.029,https://w3id.org/oc/meta/br/06110677550,author_title
ref_32,10.1016/s1097-2765(01)00190-3,2001-02,TRAPP I Implicated In The Specificity Of Tethering In ER-to-Golgi Transport,https://w3id.org/oc/meta/id/06904214335,https://w3id.org/oc/meta/ar/06605708085,https://w3id.org/oc/meta/re/06601073585,https://w3id.org/oc/meta/br/06601323340,http://purl.org/spar/fabio/JournalArticle,N/A,TRAPP I Implicated In The Specificity Of Tethering In ER-to-Golgi Transport,34,10.1016/s1097-2765(01)00190-3,https://w3id.org/oc/meta/br/06601322945,year_author_page
ref_33,10.1016/s0076-6879(01)29083-1,2001,Purification Of TRAPP From Saccharomyces Cerevisiae And Identification Of Its Mammalian Counterpart.,https://w3id.org/oc/meta/id/061903727761,https://w3id.org/oc/meta/ar/0619014608002,https://w3id.org/oc/meta/re/06502647863,https://w3id.org/oc/meta/br/06101571319,http://purl.org/spar/fabio/JournalArticle,N/A,[24] Purification Of TRAPP From Saccharomyces Cerevisiae And Identification Of Its Mammalian Counterpart,31,10.1016/s0076-6879(01)29083-1,https://w3id.org/oc/meta/br/06503807652,year_author_page
ref_34,10.1093/emboj/17.9.2494,1998-05-01,"TRAPP, A Highly Conserved Novel Complex On The cis-Golgi That Mediates Vesicle Docking And Fusion",https://w3id.org/oc/meta/id/064301210934,https://w3id.org/oc/meta/ar/06109616894,https://w3id.org/oc/meta/re/06101690467,https://w3id.org/oc/meta/br/0626049637,http://purl.org/spar/fabio/JournalArticle,N/A,"TRAPP, A Highly Conserved Novel Complex On The cis-Golgi That Mediates Vesicle Docking And Fusion",34,10.1093/emboj/17.9.2494,https://w3id.org/oc/meta/br/06102257456,year_author_page
ref_35,10.4161/cl.19414,2012-01,The SMS Domain Of Trs23p Is Responsible For The In Vitro Appearance Of The TRAPP I Complex inSaccharomyces Cerevisiae,https://w3id.org/oc/meta/id/06404789477,https://w3id.org/oc/meta/ar/0621012602057,https://w3id.org/oc/meta/re/062102274113,https://w3id.org/oc/meta/br/062103013846,http://purl.org/spar/fabio/JournalArticle,N/A,The SMS Domain Of Trs23p Is Responsible For The In Vitro Appearance Of The TRAPP I Complex inSaccharomyces Cerevisiae,34,10.4161/cl.19414,https://w3id.org/oc/meta/br/062103012801,year_author_page
ref_36,10.1074/jbc.m501670200,2005-08,"NIBP, A Novel NIK And IKKβ-binding Protein That Enhances NF-κB Activation",https://w3id.org/oc/meta/id/06310411867,https://w3id.org/oc/meta/ar/06230116492,https://w3id.org/oc/meta/re/0623022222,https://w3id.org/oc/meta/br/06901891,http://purl.org/spar/fabio/JournalArticle,N/A,"NIBP, A Novel NIK And IKKβ-binding Protein That Enhances NF-κB Activation",27,10.1074/jbc.m501670200,https://w3id.org/oc/meta/br/0623092481,year_volume_page
ref_37,10.1126/science.1224947,2012-09-28,Sedlin Controls The ER Export Of Procollagen By Regulating The Sar1 Cycle,https://w3id.org/oc/meta/id/062603686503,https://w3id.org/oc/meta/ar/06801895595,https://w3id.org/oc/meta/re/0680334826,https://w3id.org/oc/meta/br/0680490166,http://purl.org/spar/fabio/JournalArticle,N/A,Sedlin Controls The ER Export Of Procollagen By Regulating The Sar1 Cycle,27,10.1126/science.1224947,https://w3id.org/oc/meta/br/0680489490,year_volume_page
ref_38,10.1038/cr.2013.161,2013-12-10,Autophagy And Human Diseases,https://w3id.org/oc/meta/id/06904134009,https://w3id.org/oc/meta/ar/06290282445,https://w3id.org/oc/meta/re/0629053379,https://w3id.org/oc/meta/br/0629061750,http://purl.org/spar/fabio/JournalArticle,N/A,Autophagy And Human Diseases,26,10.1038/cr.2013.161,https://w3id.org/oc/meta/br/0629060985,year_volume_page
ref_39,10.1016/j.arr.2018.11.006,2019-01,Targeting The Proteostasis Network In Huntington’s Disease,https://w3id.org/oc/meta/id/06702830757,https://w3id.org/oc/meta/ar/067012935041,https://w3id.org/oc/meta/re/06702183369,https://w3id.org/oc/meta/br/06703038369,http://purl.org/spar/fabio/JournalArticle,N/A,Targeting The Proteostasis Network In Huntington’s Disease,31,10.1016/j.arr.2018.11.006,https://w3id.org/oc/meta/br/06703037912,year_author_page
ref_40,10.1038/s41431-017-0022-1,2017-11-20,Exome Pool-Seq In Neurodevelopmental Disorders,https://w3id.org/oc/meta/id/06590483215,https://w3id.org/oc/meta/ar/061204353467,https://w3id.org/oc/meta/re/06120806300,https://w3id.org/oc/meta/br/061201006143,http://purl.org/spar/fabio/JournalArticle,N/A,Exome Pool-Seq In Neurodevelopmental Disorders,27,10.1038/s41431-017-0022-1,https://w3id.org/oc/meta/br/061201005298,year_volume_page
ref_41,10.1186/s13023-017-0722-1,2017-11-17,Identification Of GAA Variants Through Whole Exome Sequencing Targeted To A Cohort Of 606 Patients With Unexplained Limb-Girdle Muscle Weakness,https://w3id.org/oc/meta/id/0650226693,https://w3id.org/oc/meta/ar/0650424913,,https://w3id.org/oc/meta/br/0650151460,http://purl.org/spar/fabio/JournalArticle,N/A,Identification Of GAA Variants Through Whole Exome Sequencing Targeted To A Cohort Of 606 Patients With Unexplained Limb-Girdle Muscle Weakness,40,10.1186/s13023-017-0722-1,https://w3id.org/oc/meta/br/0650151139,author_title
ref_43,10.1111/j.1600-0854.2009.00906.x,2009-06,"TRAPPC2L Is A Novel, Highly Conserved TRAPP-Interacting Protein",https://w3id.org/oc/meta/id/06910811899,https://w3id.org/oc/meta/ar/062306052241,https://w3id.org/oc/meta/re/062301151811,https://w3id.org/oc/meta/br/062301419036,http://purl.org/spar/fabio/JournalArticle,N/A,"TRAPPC2L Is A Novel, Highly Conserved TRAPP-Interacting Protein",34,10.1111/j.1600-0854.2009.00906.x,https://w3id.org/oc/meta/br/062301418296,year_author_page
