reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_31,10.1038/nature03972,2005-09,Europe-wide Reduction In Primary Productivity Caused By The Heat And Drought In 2003,https://w3id.org/oc/meta/id/064801228318,https://w3id.org/oc/meta/ar/061801321774,https://w3id.org/oc/meta/re/06180227779,https://w3id.org/oc/meta/br/0626012828,http://purl.org/spar/fabio/JournalArticle,N/A,Europe-wide Reduction In Primary Productivity Caused By The Heat And Drought In 2003,27,10.1038/nature03972,https://w3id.org/oc/meta/br/06180354077,year_and_doi
ref_32,10.1126/science.1192666,2010-08-20,Drought-Induced Reduction In Global Terrestrial Net Primary Production From 2000 Through 2009,https://w3id.org/oc/meta/id/06830216489,https://w3id.org/oc/meta/ar/061301881782,https://w3id.org/oc/meta/re/06130331481,https://w3id.org/oc/meta/br/06130478810,http://purl.org/spar/fabio/JournalArticle,N/A,Drought-Induced Reduction In Global Terrestrial Net Primary Production From 2000 Through 2009,27,10.1126/science.1192666,https://w3id.org/oc/meta/br/06130478435,year_and_doi
ref_34,10.1029/2004gl020904,2004,How Strong Is Carbon Cycle-Climate Feedback Under Global Warming?,https://w3id.org/oc/meta/id/061802714120,https://w3id.org/oc/meta/ar/0618011677690,,https://w3id.org/oc/meta/br/061802807374,http://purl.org/spar/fabio/JournalArticle,N/A,How Strong Is Carbon Cycle-Climate Feedback Under Global Warming?,33,10.1029/2004gl020904,https://w3id.org/oc/meta/br/061802806616,year_and_doi
ref_35,10.1046/j.1365-2486.2001.00448.x,2001-12,Primary Productivity Of Planet Earth: Biological Determinants And Physical Constraints In Terrestrial And Aquatic Habitats,https://w3id.org/oc/meta/id/06705442785,https://w3id.org/oc/meta/ar/06503024884,https://w3id.org/oc/meta/re/0650550891,https://w3id.org/oc/meta/br/062014036,http://purl.org/spar/fabio/JournalArticle,N/A,Primary Productivity Of Planet Earth: Biological Determinants And Physical Constraints In Terrestrial And Aquatic Habitats,33,10.1046/j.1365-2486.2001.00448.x,https://w3id.org/oc/meta/br/0650729963,year_and_doi
ref_36,10.1080/01431161.2014.890298,2014-04-02,Drought Impact On Vegetation Productivity In The Lower Mekong Basin,https://w3id.org/oc/meta/id/06260883977,https://w3id.org/oc/meta/ar/062603578973,https://w3id.org/oc/meta/re/06260637451,https://w3id.org/oc/meta/br/06260849237,http://purl.org/spar/fabio/JournalArticle,N/A,Drought Impact On Vegetation Productivity In The Lower Mekong Basin,27,10.1080/01431161.2014.890298,https://w3id.org/oc/meta/br/06260848269,year_and_doi
ref_37,10.1016/j.scitotenv.2004.03.009,2004-10,The Role Of Climate Variability In The Inter-Annual Variation Of Terrestrial Net Primary Production (NPP),https://w3id.org/oc/meta/id/06304025077,https://w3id.org/oc/meta/ar/061404296679,https://w3id.org/oc/meta/re/06140781990,https://w3id.org/oc/meta/br/06140980863,http://purl.org/spar/fabio/JournalArticle,N/A,The Role Of Climate Variability In The Inter-Annual Variation Of Terrestrial Net Primary Production (NPP),27,10.1016/j.scitotenv.2004.03.009,https://w3id.org/oc/meta/br/06140980666,year_and_doi
ref_39,10.1098/rstb.2011.0347,2012-11-19,Legacies Of Precipitation Fluctuations On Primary Production: Theory And Data Synthesis,https://w3id.org/oc/meta/id/06803157986,https://w3id.org/oc/meta/ar/068014315628,https://w3id.org/oc/meta/re/06802434073,https://w3id.org/oc/meta/br/06803430236,http://purl.org/spar/fabio/JournalArticle,N/A,Legacies Of Precipitation Fluctuations On Primary Production: Theory And Data Synthesis,27,10.1098/rstb.2011.0347,https://w3id.org/oc/meta/br/06803429925,year_and_doi
ref_40,10.1126/science.aab1833,2015-07-31,Pervasive Drought Legacies In Forest Ecosystems And Their Implications For Carbon Cycle Models,https://w3id.org/oc/meta/id/06470938992,https://w3id.org/oc/meta/ar/06201894754,https://w3id.org/oc/meta/re/0620333034,https://w3id.org/oc/meta/br/0620484916,http://purl.org/spar/fabio/JournalArticle,N/A,Pervasive Drought Legacies In Forest Ecosystems And Their Implications For Carbon Cycle Models,27,10.1126/science.aab1833,https://w3id.org/oc/meta/br/0620484290,year_and_doi
ref_41,10.1016/j.quaint.2014.06.021,2014-10,Temporal-spatial Characteristics Of Severe Drought Events And Their Impact On Agriculture On A Global Scale,https://w3id.org/oc/meta/id/062602802828,https://w3id.org/oc/meta/ar/0626012196874,https://w3id.org/oc/meta/re/062602259746,https://w3id.org/oc/meta/br/062602913051,http://purl.org/spar/fabio/JournalArticle,N/A,Temporal-spatial Characteristics Of Severe Drought Events And Their Impact On Agriculture On A Global Scale,24,10.1016/j.quaint.2014.06.021,https://w3id.org/oc/meta/br/062602912273,year_and_doi
ref_43,10.2307/2401901,1972-12,Solar Radiation And Productivity In Tropical Ecosystems,https://w3id.org/oc/meta/id/06860367922,https://w3id.org/oc/meta/ar/06430251994,https://w3id.org/oc/meta/re/0643052023,https://w3id.org/oc/meta/br/063018586,http://purl.org/spar/fabio/JournalArticle,N/A,Solar Radiation And Productivity In Tropical Ecosystems,27,10.2307/2401901,https://w3id.org/oc/meta/br/0643057910,year_and_doi
ref_44,10.1029/2004gb002274,2005-06,Changes In Vegetation Net Primary Productivity From 1982 To 1999 In China,https://w3id.org/oc/meta/id/064701229178,https://w3id.org/oc/meta/ar/06110463935,,https://w3id.org/oc/meta/br/06110171359,http://purl.org/spar/fabio/JournalArticle,N/A,Changes In Vegetation Net Primary Productivity From 1982 To 1999 In China,26,10.1029/2004gb002274,https://w3id.org/oc/meta/br/06110170449,year_author_volume
ref_45,10.1098/rstb.1977.0140,1977-11-25,Climate And The Efficiency Of Crop Production In Britain,https://w3id.org/oc/meta/id/06890645224,https://w3id.org/oc/meta/ar/0615012664913,https://w3id.org/oc/meta/re/061502316160,https://w3id.org/oc/meta/br/061503055397,http://purl.org/spar/fabio/JournalArticle,N/A,Climate And The Efficiency Of Crop Production In Britain,27,10.1098/rstb.1977.0140,https://w3id.org/oc/meta/br/061503055113,year_and_doi
ref_46,10.1007/s11769-006-0334-5,2006-11,Vegetation NPP Distribution Based On MODIS Data And CASA model—A Case Study Of Northern Hebei Province,https://w3id.org/oc/meta/id/06803230868,https://w3id.org/oc/meta/ar/068014646010,https://w3id.org/oc/meta/re/06802498188,https://w3id.org/oc/meta/br/06803502937,http://purl.org/spar/fabio/JournalArticle,N/A,Vegetation NPP Distribution Based On MODIS Data And CASA model—A Case Study Of Northern Hebei Province,27,10.1007/s11769-006-0334-5,https://w3id.org/oc/meta/br/06803502473,year_and_doi
ref_48,10.1080/014311600210191,2000-01,Development Of A Global Land Cover Characteristics Database And IGBP DISCover From 1 Km AVHRR Data,https://w3id.org/oc/meta/id/06570243903,https://w3id.org/oc/meta/ar/06202264412,https://w3id.org/oc/meta/re/0620405093,https://w3id.org/oc/meta/br/0623012376,http://purl.org/spar/fabio/JournalArticle,N/A,Development Of A Global Land Cover Characteristics Database And IGBP DISCover From 1 Km AVHRR Data,27,10.1080/014311600210191,https://w3id.org/oc/meta/br/0620562561,year_and_doi
ref_49,10.1080/01431161.2012.750037,2013-01-16,Comparison And Enhancement Of MODIS Cloud Mask Products For Southeast Asia,https://w3id.org/oc/meta/id/06260884415,https://w3id.org/oc/meta/ar/062603581182,https://w3id.org/oc/meta/re/06260637889,https://w3id.org/oc/meta/br/06260849258,http://purl.org/spar/fabio/JournalArticle,N/A,Comparison And Enhancement Of MODIS Cloud Mask Products For Southeast Asia,27,10.1080/01431161.2012.750037,https://w3id.org/oc/meta/br/06260848707,year_and_doi
ref_50,10.1175/jcli3676.1,2006-03-15,Interannual Variability Of Indian Ocean Heat Transport,https://w3id.org/oc/meta/id/06620255410,https://w3id.org/oc/meta/ar/061904395719,https://w3id.org/oc/meta/re/06190819643,https://w3id.org/oc/meta/br/061901031434,http://purl.org/spar/fabio/JournalArticle,N/A,Interannual Variability Of Indian Ocean Heat Transport,27,10.1175/jcli3676.1,https://w3id.org/oc/meta/br/061901030697,year_and_doi
ref_51,10.1007/s00382-009-0563-2,2009-04-12,Three Centuries Of Slovakian Drought Dynamics,https://w3id.org/oc/meta/id/06970724058,https://w3id.org/oc/meta/ar/062207426192,https://w3id.org/oc/meta/re/062201394779,https://w3id.org/oc/meta/br/062201678624,http://purl.org/spar/fabio/JournalArticle,N/A,Three Centuries Of Slovakian Drought Dynamics,26,10.1007/s00382-009-0563-2,https://w3id.org/oc/meta/br/062201678330,year_and_doi
ref_52,10.1002/jgrd.50355,2013-05-22,A scPDSI-based Global Data Set Of Dry And Wet Spells For 1901-2009,https://w3id.org/oc/meta/id/06802252094,https://w3id.org/oc/meta/ar/068010268992,https://w3id.org/oc/meta/re/06801769232,https://w3id.org/oc/meta/br/06802361994,http://purl.org/spar/fabio/JournalArticle,N/A,A scPDSI-based Global Data Set Of Dry And Wet Spells For 1901-2009,27,10.1002/jgrd.50355,https://w3id.org/oc/meta/br/06802361547,year_and_doi
ref_55,10.1175/1520-0442(2004)017<2335:aspdsi>2.0.co;2,2004-06,A Self-Calibrating Palmer Drought Severity Index,https://w3id.org/oc/meta/id/061901072144,https://w3id.org/oc/meta/ar/061904398168,https://w3id.org/oc/meta/re/06190820221,https://w3id.org/oc/meta/br/061901031473,http://purl.org/spar/fabio/JournalArticle,N/A,A Self-Calibrating Palmer Drought Severity Index,47,10.1175/1520-0442(2004)017<2335:aspdsi>2.0.co;2,https://w3id.org/oc/meta/br/061901031275,author_title
ref_57,10.1016/j.jaridenv.2016.09.004,2016-12,"Comparative Assessment Of Grassland Degradation Dynamics In Response To Climate Variation And Human Activities In China, Mongolia, Pakistan And Uzbekistan From 2000 To 2013",https://w3id.org/oc/meta/id/06390514545,https://w3id.org/oc/meta/ar/0625011666807,https://w3id.org/oc/meta/re/062502124746,https://w3id.org/oc/meta/br/062502743000,http://purl.org/spar/fabio/JournalArticle,N/A,"Comparative Assessment Of Grassland Degradation Dynamics In Response To Climate Variation And Human Activities In China, Mongolia, Pakistan And Uzbekistan From 2000 To 2013",24,10.1016/j.jaridenv.2016.09.004,https://w3id.org/oc/meta/br/062502742585,year_and_doi
ref_58,10.2307/1907187,1945-07,Nonparametric Tests Against Trend,https://w3id.org/oc/meta/id/061201601174,https://w3id.org/oc/meta/ar/061206976262,https://w3id.org/oc/meta/re/061201296227,https://w3id.org/oc/meta/br/0624032641,http://purl.org/spar/fabio/JournalArticle,N/A,Nonparametric Tests Against Trend,27,10.2307/1907187,https://w3id.org/oc/meta/br/061201564683,year_and_doi
ref_60,10.1002/hyp.1095,2002,The Influence Of Autocorrelation On The Ability To Detect Trend In Hydrological Series,https://w3id.org/oc/meta/id/061203090287,https://w3id.org/oc/meta/ar/0612013388867,https://w3id.org/oc/meta/re/061202426526,https://w3id.org/oc/meta/br/061203297988,http://purl.org/spar/fabio/JournalArticle,N/A,The Influence Of Autocorrelation On The Ability To Detect Trend In Hydrological Series,33,10.1002/hyp.1095,https://w3id.org/oc/meta/br/061203297738,year_and_doi
ref_61,10.5194/nhess-11-33-2011,2011-01-05,Trends And Extremes Of Drought Indices Throughout The 20Th Century In The Mediterranean,https://w3id.org/oc/meta/id/06950238823,https://w3id.org/oc/meta/ar/06903954031,https://w3id.org/oc/meta/re/0690724719,https://w3id.org/oc/meta/br/0690933670,http://purl.org/spar/fabio/JournalArticle,N/A,Trends And Extremes Of Drought Indices Throughout The 20Th Century In The Mediterranean,27,10.5194/nhess-11-33-2011,https://w3id.org/oc/meta/br/0690933213,year_and_doi
