reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_14,10.1039/c7dt03003g,2017,Two-step Hydrothermally Synthesized Carbon nanodots/WO3 Photocatalysts With Enhanced Photocatalytic Performance,https://w3id.org/oc/meta/id/062104278687,https://w3id.org/oc/meta/ar/061801670816,https://w3id.org/oc/meta/re/06180282433,https://w3id.org/oc/meta/br/06180436438,http://purl.org/spar/fabio/JournalArticle,N/A,Two-step Hydrothermally Synthesized Carbon nanodots/WO3 Photocatalysts With Enhanced Photocatalytic Performance,27,10.1039/c7dt03003g,https://w3id.org/oc/meta/br/06180436210,year_and_doi
ref_15,10.1039/c8ra09929d,2019,Photocatalytic Dye Degradation And Biological Activities Of The Fe2O3/Cu2O Nanocomposite,https://w3id.org/oc/meta/id/06301027065,https://w3id.org/oc/meta/ar/06304189749,https://w3id.org/oc/meta/re/0630763245,https://w3id.org/oc/meta/br/0630978843,http://purl.org/spar/fabio/JournalArticle,N/A,Photocatalytic Dye Degradation And Biological Activities Of The Fe2O3/Cu2O Nanocomposite,27,10.1039/c8ra09929d,https://w3id.org/oc/meta/br/0630978031,year_and_doi
ref_16,10.1016/j.apcatb.2019.01.042,2019-06,Enhanced Light Harvesting And Electron-Hole Separation For Efficient Photocatalytic Hydrogen Evolution Over Cu7S4-enwrapped Cu2O Nanocubes,https://w3id.org/oc/meta/id/06503223363,https://w3id.org/oc/meta/ar/065014467026,https://w3id.org/oc/meta/re/06502500554,https://w3id.org/oc/meta/br/06503498181,http://purl.org/spar/fabio/JournalArticle,N/A,Enhanced Light Harvesting And Electron-Hole Separation For Efficient Photocatalytic Hydrogen Evolution Over Cu7S4-enwrapped Cu2O Nanocubes,24,10.1016/j.apcatb.2019.01.042,https://w3id.org/oc/meta/br/06503497835,year_and_doi
ref_17,10.1039/c5dt01859e,2015,Facile Synthesis Of Porous Bi2WO6 Nanosheets With High Photocatalytic Performance,https://w3id.org/oc/meta/id/06240495672,https://w3id.org/oc/meta/ar/062401662523,https://w3id.org/oc/meta/re/06240286094,https://w3id.org/oc/meta/br/06240429639,http://purl.org/spar/fabio/JournalArticle,N/A,Facile Synthesis Of Porous Bi2WO6 Nanosheets With High Photocatalytic Performance,27,10.1039/c5dt01859e,https://w3id.org/oc/meta/br/06240428785,year_and_doi
ref_18,10.1016/j.jcou.2018.09.008,2018-12,Enhanced Photocatalytic CO2 Reduction Activity Of Z-scheme CdS/BiVO4 Nanocomposite With Thinner BiVO4 Nanosheets,https://w3id.org/oc/meta/id/06802674759,https://w3id.org/oc/meta/ar/068012305270,https://w3id.org/oc/meta/re/06802077095,https://w3id.org/oc/meta/br/06802833785,http://purl.org/spar/fabio/JournalArticle,N/A,Enhanced Photocatalytic CO2 Reduction Activity Of Z-scheme CdS/BiVO4 Nanocomposite With Thinner BiVO4 Nanosheets,24,10.1016/j.jcou.2018.09.008,https://w3id.org/oc/meta/br/06802832953,year_and_doi
ref_19,10.1016/j.jechem.2018.02.018,2018-07,"Solar Energy Conversion On g-C3N4 Photocatalyst: Light Harvesting, Charge Separation, And Surface Kinetics",https://w3id.org/oc/meta/id/06550334663,https://w3id.org/oc/meta/ar/06203204962,https://w3id.org/oc/meta/re/0620565201,https://w3id.org/oc/meta/br/0620749108,http://purl.org/spar/fabio/JournalArticle,N/A,"Solar Energy Conversion On g-C3N4 Photocatalyst: Light Harvesting, Charge Separation, And Surface Kinetics",27,10.1016/j.jechem.2018.02.018,https://w3id.org/oc/meta/br/0620748237,year_and_doi
ref_20,10.1016/j.apcatb.2017.11.025,2018-05,First-principle Calculation Study Of Tri-S-Triazine-Based g-C3N4: A Review,https://w3id.org/oc/meta/id/06670290370,https://w3id.org/oc/meta/ar/066014465520,https://w3id.org/oc/meta/re/06602494569,https://w3id.org/oc/meta/br/06603486599,http://purl.org/spar/fabio/JournalArticle,N/A,First-principle Calculation Study Of Tri-S-Triazine-Based g-C3N4: A Review,24,10.1016/j.apcatb.2017.11.025,https://w3id.org/oc/meta/br/06603486452,year_and_doi
ref_21,10.1016/j.scitotenv.2018.03.206,2018-08,"Graphitic Carbon Nitride Based Nanocomposites For The Photocatalysis Of Organic Contaminants Under Visible Irradiation: Progress, Limitations And Future Directions",https://w3id.org/oc/meta/id/06670385340,https://w3id.org/oc/meta/ar/062204236170,https://w3id.org/oc/meta/re/06220773135,https://w3id.org/oc/meta/br/061022807,http://purl.org/spar/fabio/JournalArticle,N/A,"Graphitic Carbon Nitride Based Nanocomposites For The Photocatalysis Of Organic Contaminants Under Visible Irradiation: Progress, Limitations And Future Directions",24,10.1016/j.scitotenv.2018.03.206,https://w3id.org/oc/meta/br/06220981120,year_and_doi
ref_22,10.1186/s11671-018-2448-y,2018-02-02,PtNi Alloy Cocatalyst Modification Of Eosin Y-Sensitized g-C3N4/GO Hybrid For Efficient Visible-Light Photocatalytic Hydrogen Evolution,https://w3id.org/oc/meta/id/06630191026,https://w3id.org/oc/meta/ar/0626013347316,,https://w3id.org/oc/meta/br/0619067371,http://purl.org/spar/fabio/JournalArticle,N/A,PtNi Alloy Cocatalyst Modification Of Eosin Y-Sensitized g-C3N4/GO Hybrid For Efficient Visible-Light Photocatalytic Hydrogen Evolution,26,10.1186/s11671-018-2448-y,https://w3id.org/oc/meta/br/062603322067,year_author_volume
ref_23,10.1039/c4ta04779f,2015,Enhancement Of Photocatalytic Performance Via A P3HT-g-C3N4 Heterojunction,https://w3id.org/oc/meta/id/061305248437,https://w3id.org/oc/meta/ar/062501969769,https://w3id.org/oc/meta/re/06250343685,https://w3id.org/oc/meta/br/062408325,http://purl.org/spar/fabio/JournalArticle,N/A,Enhancement Of Photocatalytic Performance Via A P3HT-g-C3N4 Heterojunction,27,10.1039/c4ta04779f,https://w3id.org/oc/meta/br/06250492240,year_and_doi
ref_24,10.1039/c5ta00402k,2015,In Situ Light-Assisted Preparation Of MoS2 On Graphitic C3N4 Nanosheets For Enhanced Photocatalytic H2 Production From Water,https://w3id.org/oc/meta/id/06250560576,https://w3id.org/oc/meta/ar/062501966792,https://w3id.org/oc/meta/re/06250343258,https://w3id.org/oc/meta/br/062408311,http://purl.org/spar/fabio/JournalArticle,N/A,In Situ Light-Assisted Preparation Of MoS2 On Graphitic C3N4 Nanosheets For Enhanced Photocatalytic H2 Production From Water,27,10.1039/c5ta00402k,https://w3id.org/oc/meta/br/06250491813,year_and_doi
ref_25,10.1039/c8dt02893a,2018,Facile Fabrication Of Direct Solid-State Z-scheme g-C3N4/Fe2O3 Heterojunction: A Cost-Effective Photocatalyst With High Efficiency For The Degradation Of Aqueous Organic Pollutants,https://w3id.org/oc/meta/id/062304279916,https://w3id.org/oc/meta/ar/061601653174,https://w3id.org/oc/meta/re/06160282786,https://w3id.org/oc/meta/br/0626013948,http://purl.org/spar/fabio/JournalArticle,N/A,Facile Fabrication Of Direct Solid-State Z-scheme g-C3N4/Fe2O3 Heterojunction: A Cost-Effective Photocatalyst With High Efficiency For The Degradation Of Aqueous Organic Pollutants,27,10.1039/c8dt02893a,https://w3id.org/oc/meta/br/06160433899,year_and_doi
ref_26,10.1039/c7sc01747b,2017,Surface Engineering Of Graphitic Carbon Nitride Polymers With Cocatalysts For Photocatalytic Overall Water Splitting,https://w3id.org/oc/meta/id/062404448596,https://w3id.org/oc/meta/ar/06101922743,https://w3id.org/oc/meta/re/0610345212,https://w3id.org/oc/meta/br/0610501972,http://purl.org/spar/fabio/JournalArticle,N/A,Surface Engineering Of Graphitic Carbon Nitride Polymers With Cocatalysts For Photocatalytic Overall Water Splitting,27,10.1039/c7sc01747b,https://w3id.org/oc/meta/br/0610501484,year_and_doi
ref_27,10.1039/c3cs60067j,2013,Metal Nanoparticles At Mesoporous N-doped Carbons And Carbon Nitrides: Functional Mott–Schottky Heterojunctions For Catalysis,https://w3id.org/oc/meta/id/06950634201,https://w3id.org/oc/meta/ar/064013825278,https://w3id.org/oc/meta/re/06402383526,https://w3id.org/oc/meta/br/06403284274,http://purl.org/spar/fabio/JournalArticle,N/A,Metal Nanoparticles At Mesoporous N-doped Carbons And Carbon Nitrides: Functional Mott–Schottky Heterojunctions For Catalysis,27,10.1039/c3cs60067j,https://w3id.org/oc/meta/br/06403283323,year_and_doi
ref_28,10.1039/c5cp00560d,2015,The Effect Of Pt NPs Crystallinity And Distribution On The Photocatalytic Activity Of Pt–g-C3N4,https://w3id.org/oc/meta/id/06805469215,https://w3id.org/oc/meta/ar/06701976926,https://w3id.org/oc/meta/re/0670351541,https://w3id.org/oc/meta/br/064010172,http://purl.org/spar/fabio/JournalArticle,N/A,The Effect Of Pt NPs Crystallinity And Distribution On The Photocatalytic Activity Of Pt–g-C3N4,27,10.1039/c5cp00560d,https://w3id.org/oc/meta/br/0670507990,year_and_doi
ref_29,10.1039/c6cp02832b,2016,Shape-dependent Photocatalytic Hydrogen Evolution Activity Over A Pt Nanoparticle Coupled g-C3N4 Photocatalyst,https://w3id.org/oc/meta/id/064901270051,https://w3id.org/oc/meta/ar/06301978359,https://w3id.org/oc/meta/re/0630354931,https://w3id.org/oc/meta/br/064010127,http://purl.org/spar/fabio/JournalArticle,N/A,Shape-dependent Photocatalytic Hydrogen Evolution Activity Over A Pt Nanoparticle Coupled g-C3N4 Photocatalyst,27,10.1039/c6cp02832b,https://w3id.org/oc/meta/br/0630511440,year_and_doi
ref_30,10.1021/acsami.6b04388,2016-08-03,Shape And Composition Effects On Photocatalytic Hydrogen Production For Pt–Pd Alloy Cocatalysts,https://w3id.org/oc/meta/id/06930190760,https://w3id.org/oc/meta/ar/0611011400569,https://w3id.org/oc/meta/re/061102075300,https://w3id.org/oc/meta/br/0616056519,http://purl.org/spar/fabio/JournalArticle,N/A,Shape And Composition Effects On Photocatalytic Hydrogen Production For Pt–Pd Alloy Cocatalysts,27,10.1021/acsami.6b04388,https://w3id.org/oc/meta/br/061102700237,year_and_doi
ref_31,10.1021/acsami.9b05572,2019-06-26,Highly Active Pt3Sn{110}-Excavated Nanocube Cocatalysts For Photocatalytic Hydrogen Production,https://w3id.org/oc/meta/id/06750175171,https://w3id.org/oc/meta/ar/0622011321734,https://w3id.org/oc/meta/re/062202067954,https://w3id.org/oc/meta/br/0616056378,http://purl.org/spar/fabio/JournalArticle,N/A,Highly Active Pt3Sn{110}-Excavated Nanocube Cocatalysts For Photocatalytic Hydrogen Production,27,10.1021/acsami.9b05572,https://w3id.org/oc/meta/br/062202677918,year_and_doi
ref_32,10.1016/j.jcis.2018.07.047,2018-12,Uniform Pt Quantum Dots-Decorated Porous g-C3N4 Nanosheets For Efficient Separation Of Electron-Hole And Enhanced Solar-Driven Photocatalytic Performance,https://w3id.org/oc/meta/id/06303866776,https://w3id.org/oc/meta/ar/061702540681,https://w3id.org/oc/meta/re/06170445950,https://w3id.org/oc/meta/br/06170618137,http://purl.org/spar/fabio/JournalArticle,N/A,Uniform Pt Quantum Dots-Decorated Porous g-C3N4 Nanosheets For Efficient Separation Of Electron-Hole And Enhanced Solar-Driven Photocatalytic Performance,24,10.1016/j.jcis.2018.07.047,https://w3id.org/oc/meta/br/06170617839,year_and_doi
ref_33,10.1016/j.materresbull.2018.03.044,2018-08,Enhanced Hydrogen Production From Water On Pt/g-C3N4 By Room Temperature Electron Reduction,https://w3id.org/oc/meta/id/06690639467,https://w3id.org/oc/meta/ar/0610787738,https://w3id.org/oc/meta/re/0610140444,https://w3id.org/oc/meta/br/0610236710,http://purl.org/spar/fabio/JournalArticle,N/A,Enhanced Hydrogen Production From Water On Pt/g-C3N4 By Room Temperature Electron Reduction,24,10.1016/j.materresbull.2018.03.044,https://w3id.org/oc/meta/br/0610236041,year_and_doi
ref_34,10.1007/s10853-017-1540-5,2017-09-05,Efficient Visible-Light-Driven Photocatalytic Hydrogen Production From Water By Using Eosin Y-sensitized Novel g-C3N4/Pt/GO Composites,https://w3id.org/oc/meta/id/06640622193,https://w3id.org/oc/meta/ar/064015218557,https://w3id.org/oc/meta/re/06402600563,https://w3id.org/oc/meta/br/065060359,http://purl.org/spar/fabio/JournalArticle,N/A,Efficient Visible-Light-Driven Photocatalytic Hydrogen Production From Water By Using Eosin Y-sensitized Novel g-C3N4/Pt/GO Composites,26,10.1007/s10853-017-1540-5,https://w3id.org/oc/meta/br/06403742978,year_and_doi
ref_35,10.1039/c5ta00218d,2015,Shape Effects Of Pt Nanoparticles On Hydrogen Production Via Pt/CdS Photocatalysts Under Visible Light,https://w3id.org/oc/meta/id/06830132882,https://w3id.org/oc/meta/ar/062401934655,https://w3id.org/oc/meta/re/06240339610,https://w3id.org/oc/meta/br/06240488463,http://purl.org/spar/fabio/JournalArticle,N/A,Shape Effects Of Pt Nanoparticles On Hydrogen Production Via Pt/CdS Photocatalysts Under Visible Light,27,10.1039/c5ta00218d,https://w3id.org/oc/meta/br/06240487714,year_and_doi
ref_36,10.1002/adma.201505281,2016-01-29,Single-Atom Pt As Co-Catalyst For Enhanced Photocatalytic H2 Evolution,https://w3id.org/oc/meta/id/061504047871,https://w3id.org/oc/meta/ar/065012766026,https://w3id.org/oc/meta/re/06502170203,https://w3id.org/oc/meta/br/068055751,http://purl.org/spar/fabio/JournalArticle,N/A,Single-Atom Pt As Co-Catalyst For Enhanced Photocatalytic H2 Evolution,24,10.1002/adma.201505281,https://w3id.org/oc/meta/br/06503024297,year_and_doi
ref_37,10.1038/ncomms3500,2013-09-17,Unidirectional Suppression Of Hydrogen Oxidation On Oxidized Platinum Clusters,https://w3id.org/oc/meta/id/06670481773,https://w3id.org/oc/meta/ar/06405742425,,https://w3id.org/oc/meta/br/0623031331,http://purl.org/spar/fabio/JournalArticle,N/A,Unidirectional Suppression Of Hydrogen Oxidation On Oxidized Platinum Clusters,26,10.1038/ncomms3500,https://w3id.org/oc/meta/br/06401325921,year_author_volume
ref_38,10.1039/c7ta07440a,2017,Quantitative Analysis Of The PtO Structure During Photocatalytic Water Splitting By Operando XAFS,https://w3id.org/oc/meta/id/06170555493,https://w3id.org/oc/meta/ar/061701900835,https://w3id.org/oc/meta/re/06170332333,https://w3id.org/oc/meta/br/062408251,http://purl.org/spar/fabio/JournalArticle,N/A,Quantitative Analysis Of The PtO Structure During Photocatalytic Water Splitting By Operando XAFS,27,10.1039/c7ta07440a,https://w3id.org/oc/meta/br/06170493057,year_and_doi
ref_39,10.1016/j.apcatb.2016.09.051,2017-03,Reduction Of Nitrophenols To Aminophenols Under Concerted Catalysis By Au/g-C3N4 Contact System,https://w3id.org/oc/meta/id/063201206869,https://w3id.org/oc/meta/ar/067014515384,https://w3id.org/oc/meta/re/06702481306,https://w3id.org/oc/meta/br/061063861,http://purl.org/spar/fabio/JournalArticle,N/A,Reduction Of Nitrophenols To Aminophenols Under Concerted Catalysis By Au/g-C3N4 Contact System,31,10.1016/j.apcatb.2016.09.051,https://w3id.org/oc/meta/br/06703470861,year_author_page
ref_40,10.1002/smll.201601668,2016-07-13,Drastic Enhancement Of Photocatalytic Activities Over Phosphoric Acid Protonated Porous g-C3N4Nanosheets Under Visible Light,https://w3id.org/oc/meta/id/06690284282,https://w3id.org/oc/meta/ar/065010457478,https://w3id.org/oc/meta/re/06501832573,https://w3id.org/oc/meta/br/061046744,http://purl.org/spar/fabio/JournalArticle,N/A,Drastic Enhancement Of Photocatalytic Activities Over Phosphoric Acid Protonated Porous g-C3N4Nanosheets Under Visible Light,27,10.1002/smll.201601668,https://w3id.org/oc/meta/br/06502440353,year_and_doi
ref_41,10.1016/j.carbon.2017.03.052,2017-07,Making Co-Condensed Amorphous carbon/g-C3N4 Composites With Improved Visible-Light Photocatalytic H2-production Performance Using Pt As Cocatalyst,https://w3id.org/oc/meta/id/062301418190,https://w3id.org/oc/meta/ar/062305901723,https://w3id.org/oc/meta/re/062301121118,https://w3id.org/oc/meta/br/062301384001,http://purl.org/spar/fabio/JournalArticle,N/A,Making Co-Condensed Amorphous carbon/g-C3N4 Composites With Improved Visible-Light Photocatalytic H2-production Performance Using Pt As Cocatalyst,24,10.1016/j.carbon.2017.03.052,https://w3id.org/oc/meta/br/062301383294,year_and_doi
ref_43,10.1039/c8cp01123k,2018,The Synergetic Effects Of Ti3C2 MXene And Pt As Co-Catalysts For Highly Efficient Photocatalytic Hydrogen Evolution Over g-C3N4,https://w3id.org/oc/meta/id/06750812963,https://w3id.org/oc/meta/ar/062302013138,https://w3id.org/oc/meta/re/06230351836,https://w3id.org/oc/meta/br/064010068,http://purl.org/spar/fabio/JournalArticle,N/A,The Synergetic Effects Of Ti3C2 MXene And Pt As Co-Catalysts For Highly Efficient Photocatalytic Hydrogen Evolution Over g-C3N4,27,10.1039/c8cp01123k,https://w3id.org/oc/meta/br/06230516438,year_and_doi
ref_44,10.1002/cssc.201801431,2018-08-21,Anchoring Active Pt 2+ /Pt 0 Hybrid Nanodots On g‐C 3 N 4 Nitrogen Vacancies For Photocatalytic H 2 Evolution,https://w3id.org/oc/meta/id/061705377562,https://w3id.org/oc/meta/ar/06603742699,https://w3id.org/oc/meta/re/0660688786,https://w3id.org/oc/meta/br/068020576,http://purl.org/spar/fabio/JournalArticle,N/A,Anchoring Active Pt 2+ /Pt 0 Hybrid Nanodots On g‐C 3 N 4 Nitrogen Vacancies For Photocatalytic H 2 Evolution,26,10.1002/cssc.201801431,https://w3id.org/oc/meta/br/0660885111,year_and_doi
ref_45,10.1002/adfm.201806774,2018-11-20,Localized Surface Plasmon Resonance Enhanced Photocatalytic Hydrogen Evolution Via Pt@Au NRs/C3N4Nanotubes Under Visible-Light Irradiation,https://w3id.org/oc/meta/id/06370759057,https://w3id.org/oc/meta/ar/0619011936018,https://w3id.org/oc/meta/re/061902202135,https://w3id.org/oc/meta/br/061902848687,http://purl.org/spar/fabio/JournalArticle,N/A,Localized Surface Plasmon Resonance Enhanced Photocatalytic Hydrogen Evolution Via Pt@Au NRs/C3N4Nanotubes Under Visible-Light Irradiation,27,10.1002/adfm.201806774,https://w3id.org/oc/meta/br/061902848941,year_and_doi
ref_46,10.1039/c4cc06960a,2014-10-17,Platinum Nanoparticles Strongly Associated With Graphitic Carbon Nitride As Efficient Co-Catalysts For Photocatalytic Hydrogen Evolution Under Visible Light,https://w3id.org/oc/meta/id/06303237644,https://w3id.org/oc/meta/ar/063014517651,https://w3id.org/oc/meta/re/06302491375,https://w3id.org/oc/meta/br/065057222,http://purl.org/spar/fabio/JournalArticle,N/A,Platinum Nanoparticles Strongly Associated With Graphitic Carbon Nitride As Efficient Co-Catalysts For Photocatalytic Hydrogen Evolution Under Visible Light,27,10.1039/c4cc06960a,https://w3id.org/oc/meta/br/06303502945,year_and_doi
ref_47,10.1063/1.4723575,2012-05-28,Hole Scavenger Redox Potentials Determine Quantum Efficiency And Stability Of Pt-decorated CdS Nanorods For Photocatalytic Hydrogen Generation,https://w3id.org/oc/meta/id/0680587575,https://w3id.org/oc/meta/ar/06802095164,https://w3id.org/oc/meta/re/0680373144,https://w3id.org/oc/meta/br/0680530216,http://purl.org/spar/fabio/JournalArticle,N/A,Hole Scavenger Redox Potentials Determine Quantum Efficiency And Stability Of Pt-decorated CdS Nanorods For Photocatalytic Hydrogen Generation,27,10.1063/1.4723575,https://w3id.org/oc/meta/br/0680529840,year_and_doi
