reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_42,10.1111/j.1749-8198.2009.00220.x,2009-02-27,Dasymetric Mapping For Estimating Population In Small Areas,https://w3id.org/oc/meta/id/06240225111,https://w3id.org/oc/meta/ar/06240411323,https://w3id.org/oc/meta/re/0624069998,https://w3id.org/oc/meta/br/06240150700,http://purl.org/spar/fabio/JournalArticle,,Dasymetric Mapping For Estimating Population In Small Areas,70,10.1111/j.1749-8198.2009.00220.x,https://w3id.org/oc/meta/br/06240151227,year_and_doi
ref_52,10.1016/j.atmosenv.2014.08.039,2014-12,Estimating Emissions From The Indian Transport Sector With On-Road Fleet Composition And Traffic Volume,https://w3id.org/oc/meta/id/06430965779,https://w3id.org/oc/meta/ar/0624012861602,https://w3id.org/oc/meta/re/062402358058,https://w3id.org/oc/meta/br/062403113723,http://purl.org/spar/fabio/JournalArticle,,Estimating Emissions From The Indian Transport Sector With On-Road Fleet Composition And Traffic Volume,70,10.1016/j.atmosenv.2014.08.039,https://w3id.org/oc/meta/br/062403113111,year_and_doi
ref_54,10.3126/bdg.v11i0.1545,1970,Process Of Cement Production In Nepal,https://w3id.org/oc/meta/id/06770300146,https://w3id.org/oc/meta/ar/0624012442200,https://w3id.org/oc/meta/re/062402270162,https://w3id.org/oc/meta/br/062403015592,http://purl.org/spar/fabio/JournalArticle,,Process Of Cement Production In Nepal,50,10.3126/bdg.v11i0.1545,https://w3id.org/oc/meta/br/062403014563,author_title
ref_55,10.1016/j.energy.2003.10.015,2004-03,Energy Economics Of Cooking In Households In Nepal,https://w3id.org/oc/meta/id/06150727642,https://w3id.org/oc/meta/ar/061502812095,https://w3id.org/oc/meta/re/06150504481,https://w3id.org/oc/meta/br/066012836,http://purl.org/spar/fabio/JournalArticle,,Energy Economics Of Cooking In Households In Nepal,70,10.1016/j.energy.2003.10.015,https://w3id.org/oc/meta/br/06150673180,year_and_doi
ref_57,10.1016/j.energy.2005.10.013,2006-09,Mitigation Potential Of Greenhouse Gas Emission And Implications On Fuel Consumption Due To Clean Energy Vehicles As Public Passenger Transport In Kathmandu Valley Of Nepal: A Case Study Of Trolley Buses In Ring Road,https://w3id.org/oc/meta/id/06750111473,https://w3id.org/oc/meta/ar/061402861211,https://w3id.org/oc/meta/re/06140503200,https://w3id.org/oc/meta/br/06140666924,http://purl.org/spar/fabio/JournalArticle,,Mitigation Potential Of Greenhouse Gas Emission And Implications On Fuel Consumption Due To Clean Energy Vehicles As Public Passenger Transport In Kathmandu Valley Of Nepal: A Case Study Of Trolley Buses In Ring Road,70,10.1016/j.energy.2005.10.013,https://w3id.org/oc/meta/br/06140666766,year_and_doi
ref_58,10.1016/j.atmosenv.2014.09.081,2014-12,Trends In Multi-Pollutant Emissions From A Technology-Linked Inventory For India: I. Industry And Transport Sectors,https://w3id.org/oc/meta/id/06430965563,https://w3id.org/oc/meta/ar/0624012860942,https://w3id.org/oc/meta/re/062402357965,https://w3id.org/oc/meta/br/062403113722,http://purl.org/spar/fabio/JournalArticle,,Trends In Multi-Pollutant Emissions From A Technology-Linked Inventory For India: I. Industry And Transport Sectors,70,10.1016/j.atmosenv.2014.09.081,https://w3id.org/oc/meta/br/062403113018,year_and_doi
ref_60,10.1097/jom.0000000000000753,2016-06,"Respiratory Effects Of High Levels Of Particulate Exposure In A Cohort Of Traffic Police In Kathmandu, Nepal",https://w3id.org/oc/meta/id/061401084143,https://w3id.org/oc/meta/ar/061404539107,https://w3id.org/oc/meta/re/06140829475,https://w3id.org/oc/meta/br/061401033188,http://purl.org/spar/fabio/JournalArticle,,"Respiratory Effects Of High Levels Of Particulate Exposure In A Cohort Of Traffic Police In Kathmandu, Nepal",70,10.1097/jom.0000000000000753,https://w3id.org/oc/meta/br/061401032824,year_and_doi
ref_62,10.1038/srep40178,2017-01-09,Flip Flop Of Day-night And Summer-Winter Surface Urban Heat Island Intensity In India,https://w3id.org/oc/meta/id/062604461963,https://w3id.org/oc/meta/ar/0614011172267,,https://w3id.org/oc/meta/br/061603552463,http://purl.org/spar/fabio/JournalArticle,,Flip Flop Of Day-night And Summer-Winter Surface Urban Heat Island Intensity In India,50,10.1038/srep40178,https://w3id.org/oc/meta/br/061402595497,year_and_doi
ref_63,10.1016/j.enpol.2009.11.088,2010-09,"Energy And Environmental Implications Of Carbon Emission Reduction Targets: Case Of Kathmandu Valley, Nepal",https://w3id.org/oc/meta/id/061605212311,https://w3id.org/oc/meta/ar/061209455363,https://w3id.org/oc/meta/re/061201739198,https://w3id.org/oc/meta/br/061202098783,http://purl.org/spar/fabio/JournalArticle,,"Energy And Environmental Implications Of Carbon Emission Reduction Targets: Case Of Kathmandu Valley, Nepal",70,10.1016/j.enpol.2009.11.088,https://w3id.org/oc/meta/br/061202098150,year_and_doi
ref_65,10.1016/j.esd.2012.09.004,2012-12,Assessment Of Effectiveness Of Improved Cook Stoves In Reducing Indoor Air Pollution And Improving Health In Nepal,https://w3id.org/oc/meta/id/06560911672,https://w3id.org/oc/meta/ar/062107624427,https://w3id.org/oc/meta/re/062101411475,https://w3id.org/oc/meta/br/062101704034,http://purl.org/spar/fabio/JournalArticle,,Assessment Of Effectiveness Of Improved Cook Stoves In Reducing Indoor Air Pollution And Improving Health In Nepal,70,10.1016/j.esd.2012.09.004,https://w3id.org/oc/meta/br/062101703819,year_and_doi
ref_66,10.1073/pnas.97.24.13286,2000-11-21,National Burden Of Disease In India From Indoor Air Pollution,https://w3id.org/oc/meta/id/06403196415,https://w3id.org/oc/meta/ar/064014367970,https://w3id.org/oc/meta/re/06402468461,https://w3id.org/oc/meta/br/0621060812,http://purl.org/spar/fabio/JournalArticle,,National Burden Of Disease In India From Indoor Air Pollution,70,10.1073/pnas.97.24.13286,https://w3id.org/oc/meta/br/06403475989,year_and_doi
ref_73,10.1016/j.atmosenv.2015.06.039,2015-09,"Carbonaceous Composition Of PM2.5 Emitted From On-Road China III Diesel Trucks In Beijing, China",https://w3id.org/oc/meta/id/062302970319,https://w3id.org/oc/meta/ar/0623012834916,https://w3id.org/oc/meta/re/062302356411,https://w3id.org/oc/meta/br/062303123444,http://purl.org/spar/fabio/JournalArticle,,"Carbonaceous Composition Of PM2.5 Emitted From On-Road China III Diesel Trucks In Beijing, China",70,10.1016/j.atmosenv.2015.06.039,https://w3id.org/oc/meta/br/062303123139,year_and_doi
ref_74,10.1016/j.atmosenv.2011.06.018,2011-09,Global Emission Projections Of Particulate Matter (PM): I. Exhaust Emissions From On-Road Vehicles,https://w3id.org/oc/meta/id/06950810155,https://w3id.org/oc/meta/ar/061014463007,https://w3id.org/oc/meta/re/06102546476,https://w3id.org/oc/meta/br/06103554662,http://purl.org/spar/fabio/JournalArticle,,Global Emission Projections Of Particulate Matter (PM): I. Exhaust Emissions From On-Road Vehicles,70,10.1016/j.atmosenv.2011.06.018,https://w3id.org/oc/meta/br/06103553715,year_and_doi
ref_78,10.1016/j.atmosenv.2015.07.014,2015-12,Chemical Characterization Of PM 2.5 Emitted From On-Road Heavy-Duty Diesel Trucks In China,https://w3id.org/oc/meta/id/062302970280,https://w3id.org/oc/meta/ar/0623012834668,https://w3id.org/oc/meta/re/062302356372,https://w3id.org/oc/meta/br/065059159,http://purl.org/spar/fabio/JournalArticle,,Chemical Characterization Of PM 2.5 Emitted From On-Road Heavy-Duty Diesel Trucks In China,70,10.1016/j.atmosenv.2015.07.014,https://w3id.org/oc/meta/br/062303123100,year_and_doi
