b10,10.3168/jds.s0022-0302(01)74646-2,2001-09,The Relationship Between Milk Yield And The Incidence Of Some Diseases In Dairy Cows,https://w3id.org/oc/meta/id/061503564573,https://w3id.org/oc/meta/ar/0615014548740,https://w3id.org/oc/meta/re/061702004914,https://w3id.org/oc/meta/br/062048386,http://purl.org/spar/fabio/JournalArticle
b12,10.3168/jds.2017-14232,2018-08,Relationship Between Herd Size And Measures Of Animal Welfare On Dairy Cattle Farms With Freestall Housing In Germany,https://w3id.org/oc/meta/id/06610303659,https://w3id.org/oc/meta/ar/0617010797110,https://w3id.org/oc/meta/re/061702003928,https://w3id.org/oc/meta/br/062048136,http://purl.org/spar/fabio/JournalArticle
b13,10.1017/s1751731114002018,2014,Navigating The Iceberg: Reducing The Number Of Parameters Within The Welfare Quality® Assessment Protocol For Dairy Cows,https://w3id.org/oc/meta/id/0627061433,https://w3id.org/oc/meta/ar/06270309102,https://w3id.org/oc/meta/re/0627054118,https://w3id.org/oc/meta/br/0627064409,http://purl.org/spar/fabio/JournalArticle
b14,10.3168/jds.s0022-0302(07)71608-9,2007-03,Effects Of Pasture On Lameness In Dairy Cows,https://w3id.org/oc/meta/id/061703555746,https://w3id.org/oc/meta/ar/0617014413835,https://w3id.org/oc/meta/re/061901982073,https://w3id.org/oc/meta/br/062048604,http://purl.org/spar/fabio/JournalArticle
b16,10.1016/j.livsci.2006.02.004,2006-08,The Effects Of Providing Shade To Lactating Dairy Cows In A Temperate Climate,https://w3id.org/oc/meta/id/061705371796,https://w3id.org/oc/meta/ar/062308354467,https://w3id.org/oc/meta/re/062301564366,https://w3id.org/oc/meta/br/062301904959,http://purl.org/spar/fabio/JournalArticle
b17,10.1002/jsfa.3575,2009-04-03,Dairy Cows Trapped Between Performance Demands And Adaptability,https://w3id.org/oc/meta/id/061205575942,https://w3id.org/oc/meta/ar/062504834466,https://w3id.org/oc/meta/re/06250883599,https://w3id.org/oc/meta/br/0615023322,http://purl.org/spar/fabio/JournalArticle
b18,10.1016/0168-1591(93)90066-x,1993-06,Behaviour Of Dairy Cows Kept In Extensive (Loose Housing/Pasture) Or Intensive (Tie Stall) Environments II. Lying And Lying-Down Behaviour,https://w3id.org/oc/meta/id/061704951088,https://w3id.org/oc/meta/ar/061703291917,https://w3id.org/oc/meta/re/06170599927,https://w3id.org/oc/meta/br/063015266,http://purl.org/spar/fabio/JournalArticle
b19,10.3168/jds.2013-7217,2014-01,Climatic Effects On Milk Production Traits And Somatic Cell Score In Lactating Holstein-Friesian Cows In Different Housing Systems,https://w3id.org/oc/meta/id/062303554569,https://w3id.org/oc/meta/ar/0622010905430,https://w3id.org/oc/meta/re/062201989100,https://w3id.org/oc/meta/br/062202580959,http://purl.org/spar/fabio/JournalArticle
b21,10.2527/jas.2014-8046,2014-11-01,Preference And Behavior Of Lactating Dairy Cows Given Free Access To Pasture At Two Herbage Masses And Two Distances1,https://w3id.org/oc/meta/id/0640926171,https://w3id.org/oc/meta/ar/06403744300,https://w3id.org/oc/meta/re/0640674365,https://w3id.org/oc/meta/br/0640877765,http://purl.org/spar/fabio/JournalArticle
b22,10.3920/978-90-8686-771-4_02,2013-06-18,"A Review Of The Impact Of Housing On Dairy Cow Behaviour, Health And Welfare",https://w3id.org/oc/meta/id/06930554459,https://w3id.org/oc/meta/ar/0617012190138,https://w3id.org/oc/meta/re/061702276487,https://w3id.org/oc/meta/br/061802003114,http://purl.org/spar/fabio/BookChapter
b25,10.1016/j.applanim.2007.03.015,2008-02,"Effect Of Solar Radiation On Dairy Cattle Behaviour, Use Of Shade And Body Temperature In A Pasture-Based System",https://w3id.org/oc/meta/id/06160839754,https://w3id.org/oc/meta/ar/061603288631,https://w3id.org/oc/meta/re/06160600532,https://w3id.org/oc/meta/br/06160792486,http://purl.org/spar/fabio/JournalArticle
b26,10.1016/j.anbehav.2014.02.007,2014-04,"Observer Bias In Animal Behaviour Research: Can We Believe What We Score, If We Score What We Believe?",https://w3id.org/oc/meta/id/062501046793,https://w3id.org/oc/meta/ar/062504382998,https://w3id.org/oc/meta/re/06250792101,https://w3id.org/oc/meta/br/06250992303,http://purl.org/spar/fabio/JournalArticle
b27,10.18174/402122,2016,"Grazing And Automation : Proceedings 4Th Meeting EGF Working Group ""Grazing"" In Wageningen",https://w3id.org/oc/meta/id/06301915955,https://w3id.org/oc/meta/ar/06308720203,,,http://purl.org/spar/fabio/ReportDocument
b28,10.3168/jds.s0022-0302(02)74058-7,,"Reproduction, Mastitis, And Body Condition Of Seasonally Calved Holstein And Jersey Cows In Confinement Or Pasture Systems",https://w3id.org/oc/meta/id/061503564754,https://w3id.org/oc/meta/ar/0615014549195,https://w3id.org/oc/meta/re/061602011479,https://w3id.org/oc/meta/br/062048369,http://purl.org/spar/fabio/JournalArticle
b29,10.1016/s0168-1591(00)00134-9,2000-10,Behaviour And Leg Injuries In Dairy Cows Kept In Cubicle Systems With Straw Bedding Or Soft Lying Mats,https://w3id.org/oc/meta/id/061504846523,https://w3id.org/oc/meta/ar/061303361241,https://w3id.org/oc/meta/re/06130603447,https://w3id.org/oc/meta/br/06130779967,http://purl.org/spar/fabio/JournalArticle
b33,10.3168/jds.s0022-0302(02)74057-5,,Milk Production And Economic Measures In Confinement Or Pasture Systems Using Seasonally Calved Holstein And Jersey Cows,https://w3id.org/oc/meta/id/061503564803,https://w3id.org/oc/meta/ar/0615014549316,https://w3id.org/oc/meta/re/061702004970,https://w3id.org/oc/meta/br/062048369,http://purl.org/spar/fabio/JournalArticle
