b10,10.1099/mic.0.034025-0,2010-05-01,Staurosporine-induced Programmed Cell Death In Blastocystis Occurs Independently Of Caspases And Cathepsins And Is Augmented By Calpain Inhibition,https://w3id.org/oc/meta/id/06240640074,https://w3id.org/oc/meta/ar/062402411276,https://w3id.org/oc/meta/re/06240418316,https://w3id.org/oc/meta/br/06240574364,http://purl.org/spar/fabio/JournalArticle
b11,10.1590/s0036-46652012000200008,2012-04,Apoptotic-like Activity Of Staurosporine In Axenic Cultures Of Trypanosoma Evansi,https://w3id.org/oc/meta/id/06103977808,https://w3id.org/oc/meta/ar/0614012824172,https://w3id.org/oc/meta/re/061402321103,https://w3id.org/oc/meta/br/061403047634,http://purl.org/spar/fabio/JournalArticle
b12,10.1016/j.bbapap.2005.08.018,2005-12,Protein Kinases As Drug Targets In Trypanosomes And Leishmania,https://w3id.org/oc/meta/id/06830502422,https://w3id.org/oc/meta/ar/062506359894,https://w3id.org/oc/meta/re/062501182058,https://w3id.org/oc/meta/br/061303616680,http://purl.org/spar/fabio/JournalArticle
b13,10.4236/ojapo.2014.32003,2014,Staurosporine-Induced Cell Death In <em>Trypanosoma Brucei</Em> And The Role Of Endonuclease G During Apoptosis,https://w3id.org/oc/meta/id/06310779064,https://w3id.org/oc/meta/ar/06304744745,https://w3id.org/oc/meta/re/0630873324,https://w3id.org/oc/meta/br/06301101045,http://purl.org/spar/fabio/JournalArticle
b14,10.7164/antibiotics.45.189,1992,"A New Inhibitor Of Protein Kinase C, RK-1409 (7-Oxostaurosporine). I. Taxonomy And Biological Activity.",https://w3id.org/oc/meta/id/06630589765,https://w3id.org/oc/meta/ar/061703685500,https://w3id.org/oc/meta/re/06170672521,https://w3id.org/oc/meta/br/062018090,http://purl.org/spar/fabio/JournalArticle
b15,10.7164/antibiotics.49.519,1996,Further Minor Metabolites Of Staurosporine Produced By A Streptomyces Longisporofiavus Strain.,https://w3id.org/oc/meta/id/06806053860,https://w3id.org/oc/meta/ar/061203724613,https://w3id.org/oc/meta/re/06120676251,https://w3id.org/oc/meta/br/062017814,http://purl.org/spar/fabio/JournalArticle
b16,10.1021/ol3008638,2012-04-20,"Streptocarbazoles A And B, Two Novel Indolocarbazoles From The Marine-Derived Actinomycete Strain Streptomyces Sp. FMA",https://w3id.org/oc/meta/id/06840420010,https://w3id.org/oc/meta/ar/06180751420,https://w3id.org/oc/meta/re/06180128083,https://w3id.org/oc/meta/br/06180222231,http://purl.org/spar/fabio/JournalArticle
b17,10.1038/s41598-019-48261-7,2019-08-12,Staurosporine From Streptomyces Sanyensis Activates Programmed Cell Death In Acanthamoeba Via The Mitochondrial Pathway And Presents Low In Vitro Cytotoxicity Levels In A Macrophage Cell Line,https://w3id.org/oc/meta/id/06504779827,https://w3id.org/oc/meta/ar/067012801113,,https://w3id.org/oc/meta/br/0616054362,http://purl.org/spar/fabio/JournalArticle
b18,10.1016/j.ijpddr.2017.09.002,2017-12,In Vitro Evaluation Of Antimicrobial Agents On Acanthamoeba Sp. And Evidence Of A Natural Resilience To Amphotericin B,https://w3id.org/oc/meta/id/06560841004,https://w3id.org/oc/meta/ar/062308808212,https://w3id.org/oc/meta/re/062301651097,https://w3id.org/oc/meta/br/062302011546,http://purl.org/spar/fabio/JournalArticle
b19,10.3390/md16110443,2018-11-11,Anti-Acanthamoeba Activity Of Brominated Sesquiterpenes From Laurencia Johnstonii,https://w3id.org/oc/meta/id/06920431387,https://w3id.org/oc/meta/ar/062506618009,https://w3id.org/oc/meta/re/062501231583,https://w3id.org/oc/meta/br/062501489594,http://purl.org/spar/fabio/JournalArticle
b20,10.3390/md17070420,2019-07-19,Evaluation Of Oxasqualenoids From The Red Alga Laurencia Viridis Against Acanthamoeba,https://w3id.org/oc/meta/id/0663097663,https://w3id.org/oc/meta/ar/062506614107,https://w3id.org/oc/meta/re/062501231084,https://w3id.org/oc/meta/br/062501489586,http://purl.org/spar/fabio/JournalArticle
b21,10.1186/1756-3305-4-44,2011-03-25,Evolution Of Apoptosis-Like Programmed Cell Death In Unicellular Protozoan Parasites,https://w3id.org/oc/meta/id/06904421151,https://w3id.org/oc/meta/ar/0622011153497,,https://w3id.org/oc/meta/br/062202637329,http://purl.org/spar/fabio/JournalArticle
b22,10.1039/b923848b,2010,Protein Kinase Inhibition Of Clinically Important Staurosporine Analogues,https://w3id.org/oc/meta/id/06580647066,https://w3id.org/oc/meta/ar/06101200123,https://w3id.org/oc/meta/re/0610212061,https://w3id.org/oc/meta/br/0610337226,http://purl.org/spar/fabio/JournalArticle
b23,10.1111/j.1747-0285.2009.00832.x,2009-07,On The Origins Of Enzyme Inhibitor Selectivity And Promiscuity: A Case Study Of Protein Kinase Binding To Staurosporine,https://w3id.org/oc/meta/id/061301876043,https://w3id.org/oc/meta/ar/061308301694,https://w3id.org/oc/meta/re/061301547276,https://w3id.org/oc/meta/br/061301853756,http://purl.org/spar/fabio/JournalArticle
b24,10.2174/1568011023354218,2002-03-01,"Discovery Of Antitumor Indolocarbazoles: Rebeccamycin, NSC 655649, And Fluoroindolocarbazoles",https://w3id.org/oc/meta/id/06804990688,https://w3id.org/oc/meta/ar/061905173747,https://w3id.org/oc/meta/re/06190979751,https://w3id.org/oc/meta/br/0614025163,http://purl.org/spar/fabio/JournalArticle
b25,10.1021/jm9603779,1996,Structure−Activity Relationships In A Series Of Substituted Indolocarbazoles: Topoisomerase I And Protein Kinase C Inhibition And Antitumoral And Antimicrobial Properties,https://w3id.org/oc/meta/id/065101035667,https://w3id.org/oc/meta/ar/06150833500,https://w3id.org/oc/meta/re/06150151885,https://w3id.org/oc/meta/br/061803293,http://purl.org/spar/fabio/JournalArticle
b26,10.1002/med.21546,2018-11-19,"Topoisomerase 1B Poisons: Over A Half‐Century Of Drug Leads, Clinical Candidates, And Serendipitous Discoveries",https://w3id.org/oc/meta/id/06540393419,https://w3id.org/oc/meta/ar/0617012701704,https://w3id.org/oc/meta/re/061702353906,https://w3id.org/oc/meta/br/061703098323,http://purl.org/spar/fabio/JournalArticle
b27,10.3762/bjoc.14.93,2018-05-16,An Overview Of Recent Advances In Duplex DNA Recognition By Small Molecules,https://w3id.org/oc/meta/id/06104696865,https://w3id.org/oc/meta/ar/06606045086,https://w3id.org/oc/meta/re/06601142536,https://w3id.org/oc/meta/br/0623032270,http://purl.org/spar/fabio/JournalArticle
b29,10.7164/antibiotics.40.668,1987,"Production And Biological Activity Of Rebeccamycin, A Novel Antitumor Agent.",https://w3id.org/oc/meta/id/06440567621,https://w3id.org/oc/meta/ar/061503715747,https://w3id.org/oc/meta/re/06150680077,https://w3id.org/oc/meta/br/062017859,http://purl.org/spar/fabio/JournalArticle
b30,10.1016/s0960-894x(03)00791-1,2003,"Aryl[a]pyrrolo[3,4-c]carbazoles As Selective Cyclin D1-CDK4 Inhibitors.",https://w3id.org/oc/meta/id/06504394741,https://w3id.org/oc/meta/ar/06140247714,https://w3id.org/oc/meta/re/0614048716,https://w3id.org/oc/meta/br/062302460,http://purl.org/spar/fabio/JournalArticle
b32,10.1128/jcm.43.2.629-634.2005,2005-02,Development Of Colorimetric Microtiter Plate Assay For Assessment Of Antimicrobials Against Acanthamoeba,https://w3id.org/oc/meta/id/0680506819,https://w3id.org/oc/meta/ar/06801712191,https://w3id.org/oc/meta/re/0680297654,https://w3id.org/oc/meta/br/0680448248,http://purl.org/spar/fabio/JournalArticle
b33,10.1051/parasite/2015010,2015,"An Update onAcanthamoebakeratitis: Diagnosis, Pathogenesis And Treatment",https://w3id.org/oc/meta/id/06305947835,https://w3id.org/oc/meta/ar/062403393392,https://w3id.org/oc/meta/re/06240609442,https://w3id.org/oc/meta/br/06240789780,http://purl.org/spar/fabio/JournalArticle
b34,10.1128/ec.00316-07,2008-03,Glycogen Phosphorylase In Acanthamoeba Spp.: Determining The Role Of The Enzyme During The Encystment Process Using RNA Interference,https://w3id.org/oc/meta/id/06720526296,https://w3id.org/oc/meta/ar/06240507281,https://w3id.org/oc/meta/re/0624089587,https://w3id.org/oc/meta/br/06240172664,http://purl.org/spar/fabio/JournalArticle
