reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b27,Conservation laws from asymptotic symmetry and subleading charges in QED,Conservation Laws From Asymptotic Symmetry And Subleading Charges In QED,70,10.1007/jhep07(2018)122,https://w3id.org/oc/meta/br/06701820506,author_title
b30,Asymptotic symmetries and subleading soft graviton theorem,Asymptotic Symmetries And Subleading Soft Graviton Theorem,70,10.1103/physrevd.90.124028,https://w3id.org/oc/meta/br/062301428116,author_title
b31,Low’s subleading soft theorem as a symmetry of QED,Low’s Subleading Soft Theorem As A Symmetry Of QED,70,10.1103/physrevlett.113.111601,https://w3id.org/oc/meta/br/061302056578,author_title
b32,Sub-subleading soft gravitons: new symmetries of quantum gravity?,Sub-subleading Soft Gravitons: New Symmetries Of Quantum Gravity?,70,10.1016/j.physletb.2016.11.046,https://w3id.org/oc/meta/br/06802828469,year_author_page
b33,Subleading soft photons and large gauge transformations,Subleading Soft Photons And Large Gauge Transformations,70,10.1007/jhep11(2016)012,https://w3id.org/oc/meta/br/06301832560,author_title
b34,Remarks on asymptotic symmetries and the subleading soft photon theorem,Remarks On Asymptotic Symmetries And The Subleading Soft Photon Theorem,70,10.1103/physrevd.95.021701,https://w3id.org/oc/meta/br/06250563902,author_title
b35,Sub-subleading soft gravitons and large diffeomorphisms,Sub-subleading Soft Gravitons And Large Diffeomorphisms,70,10.1007/jhep01(2017)036,https://w3id.org/oc/meta/br/06301832203,author_title
b36,BMS supertranslations and not so soft gravitons,BMS Supertranslations And Not So Soft Gravitons,70,10.1007/jhep05(2017)060,https://w3id.org/oc/meta/br/06201833594,author_title
b37,Sub-subleading soft graviton theorem in generic theories of quantum gravity,Sub-subleading Soft Graviton Theorem In Generic Theories Of Quantum Gravity,70,10.1007/jhep10(2017)065,https://w3id.org/oc/meta/br/06101849557,author_title
b38,Subleading soft theorem in arbitrary dimensions from scattering equations,Subleading Soft Theorem In Arbitrary Dimensions From Scattering Equations,70,10.1103/physrevlett.113.101601,https://w3id.org/oc/meta/br/061302056638,author_title
b39,Asymptotic symmetries of massless QED in even dimensions,Asymptotic Symmetries Of Massless QED In Even Dimensions,70,10.4310/atmp.2017.v21.n7.a6,https://w3id.org/oc/meta/br/062601268493,year_volume_page
b41,Gravitational-wave bursts with memory: the Christodoulou effect,Gravitational-wave Bursts With Memory: The Christodoulou Effect,70,10.1103/physrevd.45.520,https://w3id.org/oc/meta/br/062301730231,year_volume_page
b42,"Gravitational memory, BMS supertranslations and soft theorems","Gravitational Memory, BMS Supertranslations And Soft Theorems",70,10.1007/jhep01(2016)086,https://w3id.org/oc/meta/br/06501843446,author_title
b43,Asymptotic symmetries and electromagnetic memory,Asymptotic Symmetries And Electromagnetic Memory,70,10.1007/jhep09(2017)154,https://w3id.org/oc/meta/br/06101849634,author_title
b46,Gravitational memory charges of supertranslation and superrotation on Rindler horizons,Gravitational Memory Charges Of Supertranslation And Superrotation On Rindler Horizons,70,10.1103/physrevd.94.083001,https://w3id.org/oc/meta/br/06260583785,author_title
b47,BMS supertranslations and memory in four and higher dimensions,BMS Supertranslations And Memory In Four And Higher Dimensions,70,10.1088/1361-6382/aa777a,https://w3id.org/oc/meta/br/06220321623,year_volume_page
b48,Color memory: a Yang-Mills analog of gravitational wave memory,Color Memory: A Yang-Mills Analog Of Gravitational Wave Memory,70,10.1103/physrevlett.119.261602,https://w3id.org/oc/meta/br/06402452602,author_title
b49,Gravitational memory in higher dimensions,Gravitational Memory In Higher Dimensions,70,10.1007/jhep06(2018)138,https://w3id.org/oc/meta/br/06801832061,author_title
b50,Measuring color memory in a color glass condensate at electron–ion colliders,Measuring Color Memory In A Color Glass Condensate At Electron–Ion Colliders,70,10.1016/j.aop.2019.04.010,https://w3id.org/oc/meta/br/06602288325,year_author_page
b51,Wave propagation in even and odd dimensional spaces,Wave Propagation In Even And Odd Dimensional Spaces,70,10.1088/0370-1298/68/6/307,https://w3id.org/oc/meta/br/06802821401,year_volume_page
b52,Wakes and waves in n dimensions,Wakes And Waves In N Dimensions,70,10.1119/1.17230,https://w3id.org/oc/meta/br/062602218340,year_volume_page
b53,A d-dimensional stress tensor for Minkd+2 gravity,A D-Dimensional Stress Tensor For Minkd+2 Gravity,70,10.1007/jhep05(2018)186,https://w3id.org/oc/meta/br/06801832232,author_title
b54,Asymptotic U(1) charges at spatial infinity,Asymptotic U(1) Charges At Spatial Infinity,70,10.1007/jhep11(2017)168,https://w3id.org/oc/meta/br/06101849213,author_title
b55,Conservation of asymptotic charges from past to future null infinity: Maxwell fields,Conservation Of Asymptotic Charges From Past To Future Null Infinity: Maxwell Fields,70,10.1007/jhep10(2018)113,https://w3id.org/oc/meta/br/06701819955,author_title
b56,Electromagnetic memory effect induced by axion dark matter,Electromagnetic Memory Effect Induced By Axion Dark Matter,70,10.1103/physrevd.96.064005,https://w3id.org/oc/meta/br/06230572253,author_title
b59,N/A,Quantum Field Theory And The Standard Model,65,10.1017/9781139540940,https://w3id.org/oc/meta/br/06902155463,author_title
