reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b33,Simultaneous electrochemical sensing of sulphite and nitrite on acid-functionalized multi-walled carbon nanotubes modified electrodes,Simultaneous Electrochemical Sensing Of Sulphite And Nitrite On Acid-Functionalized Multi-Walled Carbon Nanotubes Modified Electrodes,70,10.1016/j.jallcom.2018.03.287,https://w3id.org/oc/meta/br/061501292270,year_author_page
b34,Free sulphite determination in wine using screen-printed carbon electrodes with prior gas-diffusion microextraction,Free Sulphite Determination In Wine Using Screen-Printed Carbon Electrodes With Prior Gas-Diffusion Microextraction,70,10.1016/j.elecom.2015.12.010,https://w3id.org/oc/meta/br/061502733299,year_author_page
b35,Electrochemical sensing of total sulphites in beer using non-modified screen-printed carbon electrodes,Electrochemical Sensing Of Total Sulphites In Beer Using Non-Modified Screen-Printed Carbon Electrodes,70,10.1002/jib.402,https://w3id.org/oc/meta/br/06402611353,year_volume_page
b36,A modified screen printed electrode based on  La3+-doped Co3O4 nanocubes for determination of sulfite in real samples,A Modified Screen Printed Electrode Based On La3+-doped Co3O4 Nanocubes For Determination Of Sulfite In Real Samples,70,10.1016/j.microc.2019.03.031,https://w3id.org/oc/meta/br/06230756518,year_author_page
b37,Amperometric sensing of sulfite using a gold electrode coated with ordered mesoporous carbon modified with nickel hexacyanoferrate,Amperometric Sensing Of Sulfite Using A Gold Electrode Coated With Ordered Mesoporous Carbon Modified With Nickel Hexacyanoferrate,70,10.1016/j.jelechem.2017.11.070,https://w3id.org/oc/meta/br/06603110173,year_author_page
b38,Electrochemical reduction of sulfite based on gold nanoparticles/silsesquioxane-modified electrode,Electrochemical Reduction Of Sulfite Based On Gold Nanoparticles/Silsesquioxane-Modified Electrode,70,10.1016/j.electacta.2017.08.171,https://w3id.org/oc/meta/br/06302329961,year_author_page
b39,Electrocatalytic oxidation of sulfite on a cobalt pentacyanonitrosylferrate film modified glassy carbon electrode,Electrocatalytic Oxidation Of Sulfite On A Cobalt Pentacyanonitrosylferrate Film Modified Glassy Carbon Electrode,70,10.1002/elan.200302895,https://w3id.org/oc/meta/br/06302291647,year_volume_page
b40,Electrocatalytic reduction of sulfur dioxide by iron phthalocyanine monolayer in acidic conditions,Electrocatalytic Reduction Of Sulfur Dioxide By Iron Phthalocyanine Monolayer In Acidic Conditions,70,10.1246/cl.2002.648,https://w3id.org/oc/meta/br/06902031585,year_volume_page
b42,Fast and reliable analyses of sulphite in fruit juices using a supramolecular amperometric detector encompassing in flow gas diffusion unit,Fast And Reliable Analyses Of Sulphite In Fruit Juices Using A Supramolecular Amperometric Detector Encompassing In Flow Gas Diffusion Unit,70,10.1016/j.foodchem.2010.12.103,https://w3id.org/oc/meta/br/06703448008,year_volume_page
b43,Sensitive labelfree electron chemical capacitive signal transduction for D-dimer electroanalysis,Sensitive Label-Free Electron Chemical Capacitive Signal Transduction For D-dimer Electroanalysis,65,10.1016/j.electacta.2015.09.169,https://w3id.org/oc/meta/br/06802328575,year_author_page
b44,A review of experimental aspects of electrochemical immunosensors,A Review Of Experimental Aspects Of Electrochemical Immunosensors,70,10.1016/j.electacta.2012.06.033,https://w3id.org/oc/meta/br/061601961722,year_author_page
b45,Molecularly imprinted electrochemical sensors,Molecularly Imprinted Electrochemical Sensors,70,10.1002/elan.200900616,https://w3id.org/oc/meta/br/062501909282,year_volume_page
b46,Recent advances in electrochemical sensors based on molecularly imprinted polymers and nanomaterials,Recent Advances In Electrochemical Sensors Based On Molecularly Imprinted Polymers And Nanomaterials,65,10.1002/elan.201800623,https://w3id.org/oc/meta/br/062201903482,year_volume_page
b47,Electrochemical sensing of ecstasy with electropolymerized molecularly imprinted poly(o-phenylenediamine) polymer on the surface of disposable screen-printed carbon electrodes,Electrochemical Sensing Of Ecstasy With Electropolymerized Molecularly Imprinted Poly(O-Phenylenediamine) Polymer On The Surface Of Disposable Screen-Printed Carbon Electrodes,70,10.1016/j.snb.2019.03.138,https://w3id.org/oc/meta/br/0620841236,year_author_page
b48,Electrochemical sensing of the thyroid hormone thyronamine (T0AM) via molecular imprinted polymers (MIPs),Electrochemical Sensing Of The Thyroid Hormone Thyronamine (T0AM) Via Molecular Imprinted Polymers (MIPs),70,10.1016/j.talanta.2018.10.090,https://w3id.org/oc/meta/br/061601128804,year_author_page
b49,MIP sensors -the electrochemical approach,MIP Sensors – The Electrochemical Approach,65,10.1007/s00216-011-5405-5,https://w3id.org/oc/meta/br/06120600100,year_volume_page
b50,"Recent advances in biological sample preparation methods coupled with chromatography, spectrometry and electrochemistry analysis techniques","Recent Advances In Biological Sample Preparation Methods Coupled With Chromatography, Spectrometry And Electrochemistry Analysis Techniques",70,10.1016/j.trac.2018.02.005,https://w3id.org/oc/meta/br/06202765608,year_author_page
b51,Recent advances in membrane-aided extraction and separation for analytical purposes,Recent Advances In Membrane-Aided Extraction And Separation For Analytical Purposes,65,10.1080/15422119.2016.1235050,https://w3id.org/oc/meta/br/06301157952,year_volume_page
b52,Gas-diffusion microextraction,Gas-diffusion Microextraction,70,10.1002/jssc.201000351,https://w3id.org/oc/meta/br/06240958203,year_volume_page
b53,Analysis of aldehydes in beer by gas-diffusion microextraction: characterization by high-performance liquid chromatography-diodearray detection-atmospheric pressure chemical ionization-mass spectrometry,Analysis Of Aldehydes In Beer By Gas-Diffusion Microextraction: Characterization By High-Performance Liquid Chromatography–Diode-Array Detection–Atmospheric Pressure Chemical Ionization–Mass Spectrometry,70,10.1016/j.chroma.2010.04.002,https://w3id.org/oc/meta/br/06130605542,year_volume_page
b54,Application of gas-diffusion microextraction to solid samples using the chromatographic determination of α-diketones in bread as a case study,Application Of Gas-Diffusion Microextraction To Solid Samples Using The Chromatographic Determination Of Α-Diketones In Bread As A Case Study,70,10.1039/c5an00196j,https://w3id.org/oc/meta/br/06103207365,year_volume_page
b55,Application of gas-diffusion microextraction to the analysis of free and bound acetaldehyde in wines by HPLC-UV and characterization of the extracted compounds by MS/MS detection,Application Of Gas-Diffusion Microextraction To The Analysis Of Free And Bound Acetaldehyde In Wines By HPLC–UV And Characterization Of The Extracted Compounds By MS/MS Detection,65,10.1007/s00216-011-5664-1,https://w3id.org/oc/meta/br/06120599899,year_volume_page
b56,"Die schweflige Säure im Weine und deren Bestimmung. (Mitteilungen aus Schmitt's Laboratorium, [Untersuchungs-Amt, chemische Versuchsstation und hygienisches Institut] zu Wiesbaden.)","Die Schweflige Säure Im Weine Und Deren Bestimmung. (Mitteilungen Aus Schmitt's Laboratorium, [Untersuchungs- Amt, Chemische Versuchsstation Und Hygienisches Institut] Zu Wiesbaden.)",70,10.1002/prac.18920460131,https://w3id.org/oc/meta/br/061802186615,year_volume_page
b58,The electrochemical reaction of sulphur-oxygen compounds-part I. A review of literature on the electrochemical properties of sulphur/sulphur-oxygen compounds,The Electrochemical Reaction Of Sulphur—Oxygen Compounds—Part I. A Review Of Literature On The Electrochemical Properties Of Sulphur/Sulphur—Oxygen Compounds,70,10.1016/0013-4686(92)85206-z,https://w3id.org/oc/meta/br/061801946469,year_volume_page
b59,Measurement of sheet resistivities with the four-point probe,Measurement Of Sheet Resistivities With The Four-Point Probe,70,10.1002/j.1538-7305.1958.tb03883.x,https://w3id.org/oc/meta/br/062502684105,year_volume_page
b60,The geometric resistivity correction factor for several geometrical samples,The Geometric Resistivity Correction Factor For Several Geometrical Samples,70,10.1088/1674-4926/36/8/082001,https://w3id.org/oc/meta/br/06120654733,year_volume_page
b61,The sheet resistance of graphene under contact and its effect on the derived specific contact resistivity,The Sheet Resistance Of Graphene Under Contact And Its Effect On The Derived Specific Contact Resistivity,70,10.1016/j.carbon.2014.11.001,https://w3id.org/oc/meta/br/062501377364,year_author_page
