reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b16,Fine structures in the intensity dependence of excitation and ionization probabilities of hydrogen atoms in intense 800-nm laser pulses,Fine Structures In The Intensity Dependence Of Excitation And Ionization Probabilities Of Hydrogen Atoms In Intense 800-Nm Laser Pulses,70,10.1103/physreva.89.023421,https://w3id.org/oc/meta/br/062501320983,author_title
b17,Unified Time and Frequency Picture of Ultrafast Atomic Excitation in Strong Laser Fields,Unified Time And Frequency Picture Of Ultrafast Atomic Excitation In Strong Laser Fields,70,10.1103/physrevlett.118.013003,https://w3id.org/oc/meta/br/06602443790,author_title
b18,Excitation of Rydberg wave packets in the tunneling regime,Excitation Of Rydberg Wave Packets In The Tunneling Regime,70,10.1103/physreva.96.043403,https://w3id.org/oc/meta/br/062401764709,author_title
b19,Quantum theory of strong-field frustrated tunneling,Quantum Theory Of Strong-Field Frustrated Tunneling,65,10.1088/1361-6455/aa948b,https://w3id.org/oc/meta/br/061501297733,year_volume_page
b20,Observing Rydberg Atoms to Survive Intense Laser Fields,Observing Rydberg Atoms To Survive Intense Laser Fields,70,10.1103/physrevlett.110.203002,https://w3id.org/oc/meta/br/061802056744,author_title
b21,Strong-Field Excitation of Helium: Bound State Distribution and Spin Effects,Strong-Field Excitation Of Helium: Bound State Distribution And Spin Effects,70,10.1103/physrevlett.114.123003,https://w3id.org/oc/meta/br/061202053863,author_title
b22,Multiple Recapture of Electrons in Multiple Ionization of the Argon Dimer by a Strong Laser Field,Multiple Recapture Of Electrons In Multiple Ionization Of The Argon Dimer By A Strong Laser Field,70,10.1103/physrevlett.107.043003,https://w3id.org/oc/meta/br/062602086896,author_title
b24,Comparative study on atomic and molecular Rydberg-state excitation in strong infrared laser fields,Comparative Study On Atomic And Molecular Rydberg-state Excitation In Strong Infrared Laser Fields,70,10.1103/physreva.93.033415,https://w3id.org/oc/meta/br/06301787894,author_title
b25,Tunnel Ionization Of Complex Atoms And Atomic Ions In Electromagnetic Field,Tunnel Ionization Of Complex Atoms And Atomic Ions In Electromagnetic Field,70,10.1117/12.938695,https://w3id.org/oc/meta/br/06902994518,author_title
b27,Above threshold ionization beyond the high harmonic cutoff,Above Threshold Ionization Beyond The High Harmonic Cutoff,70,10.1103/physrevlett.70.1599,https://w3id.org/oc/meta/br/06903522070,year_volume_page
b28,Plasma perspective on strong field multiphoton ionization,Plasma Perspective On Strong Field Multiphoton Ionization,70,10.1103/physrevlett.71.1994,https://w3id.org/oc/meta/br/06203914484,year_volume_page
b29,Intense-field effects in solids,Intense-field Effects In Solids,70,10.1103/physrevb.16.2466,https://w3id.org/oc/meta/br/061501736609,year_volume_page
b30,Compton scattering in the presence of coherent electromagnetic radiation,Compton Scattering In The Presence Of Coherent Electromagnetic Radiation,70,10.1103/physreva.18.538,https://w3id.org/oc/meta/br/062503499775,year_volume_page
b31,Intensity-dependent enhancements in high-order above-threshold ionization,Intensity-dependent Enhancements In High-Order Above-Threshold Ionization,70,10.1103/physreva.76.053410,https://w3id.org/oc/meta/br/061701330619,author_title
b32,Suppressed Molecular Ionization for a Class of Diatomics in Intense Femtosecond Laser Fields,Suppressed Molecular Ionization For A Class Of Diatomics In Intense Femtosecond Laser Fields,70,10.1103/physrevlett.85.2280,https://w3id.org/oc/meta/br/06202437529,year_volume_page
b33,Ionization Suppression of Diatomic Molecules in an Intense Midinfrared Laser Field,Ionization Suppression Of Diatomic Molecules In An Intense Midinfrared Laser Field,70,10.1103/physrevlett.108.223001,https://w3id.org/oc/meta/br/062302057013,author_title
