reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_25,10.1016/j.cej.2017.04.080,2017-09,Intelligent Self-Healing Superhydrophobic Modification Of Cotton Fabrics Via Surface-Initiated ARGET ATRP Of Styrene,https://w3id.org/oc/meta/id/06960320748,https://w3id.org/oc/meta/ar/062108433261,https://w3id.org/oc/meta/re/062101552614,https://w3id.org/oc/meta/br/062101871158,http://purl.org/spar/fabio/JournalArticle,Chem Eng J,Intelligent Self-Healing Superhydrophobic Modification Of Cotton Fabrics Via Surface-Initiated ARGET ATRP Of Styrene,70,10.1016/j.cej.2017.04.080,https://w3id.org/oc/meta/br/062101870730,author_title
ref_28,10.1039/c8nj03112f,2018,A Hierarchical Functionalized Biodegradable PLA Electrospun Nanofibrous Membrane With Superhydrophobicity And Antibacterial Properties For Oil/Water Separation,https://w3id.org/oc/meta/id/06501127758,https://w3id.org/oc/meta/ar/06504568990,https://w3id.org/oc/meta/re/0650861800,https://w3id.org/oc/meta/br/06501078043,http://purl.org/spar/fabio/JournalArticle,New J Chem,A Hierarchical Functionalized Biodegradable PLA Electrospun Nanofibrous Membrane With Superhydrophobicity And Antibacterial Properties For Oil/Water Separation,70,10.1039/c8nj03112f,https://w3id.org/oc/meta/br/06501077449,author_title
ref_30,10.1016/j.carbpol.2018.02.066,2018-06,Fabrication And Evaluation Of Nanocellulose Sponge For Oil/Water Separation,https://w3id.org/oc/meta/id/06904607916,https://w3id.org/oc/meta/ar/0630467732,https://w3id.org/oc/meta/re/063077994,https://w3id.org/oc/meta/br/0630160418,http://purl.org/spar/fabio/JournalArticle,Carbohydr Polym,Fabrication And Evaluation Of Nanocellulose Sponge For Oil/Water Separation,70,10.1016/j.carbpol.2018.02.066,https://w3id.org/oc/meta/br/0630160135,author_title
ref_31,10.1016/j.ijbiomac.2017.07.050,2017-12,Fabrication Of Novel chitosan/PAN/magnetic ZSM-5 Zeolite Coated Sponges For Absorption Of Oil From Water Surfaces,https://w3id.org/oc/meta/id/06640888171,https://w3id.org/oc/meta/ar/061401623876,https://w3id.org/oc/meta/re/06140273280,https://w3id.org/oc/meta/br/061806442,http://purl.org/spar/fabio/JournalArticle,Int J Biol Macromol,Fabrication Of Novel chitosan/PAN/magnetic ZSM-5 Zeolite Coated Sponges For Absorption Of Oil From Water Surfaces,70,10.1016/j.ijbiomac.2017.07.050,https://w3id.org/oc/meta/br/06140410748,author_title
ref_32,10.1021/acsami.5b09782,2015-12-24,Asymmetric Superhydrophobic/Superhydrophilic Cotton Fabrics Designed By Spraying Polymer And Nanoparticles,https://w3id.org/oc/meta/id/06350711188,https://w3id.org/oc/meta/ar/0614011460064,https://w3id.org/oc/meta/re/061402069456,https://w3id.org/oc/meta/br/0616056500,http://purl.org/spar/fabio/JournalArticle,ACS Appl Mater Interfaces,Asymmetric Superhydrophobic/Superhydrophilic Cotton Fabrics Designed By Spraying Polymer And Nanoparticles,65,10.1021/acsami.5b09782,https://w3id.org/oc/meta/br/061402664129,author_title
ref_33,10.1021/acssuschemeng.7b03897,2018-01-24,Biodegradable PLA Nonwoven Fabric With Controllable Wettability For Efficient Water Purification And Photocatalysis Degradation,https://w3id.org/oc/meta/id/061202360528,https://w3id.org/oc/meta/ar/0612010417460,https://w3id.org/oc/meta/re/061201898589,https://w3id.org/oc/meta/br/061202387091,http://purl.org/spar/fabio/JournalArticle,ACS Sustain Chem Eng,Biodegradable PLA Nonwoven Fabric With Controllable Wettability For Efficient Water Purification And Photocatalysis Degradation,70,10.1021/acssuschemeng.7b03897,https://w3id.org/oc/meta/br/061202386270,author_title
ref_35,10.1021/acssuschemeng.8b01047,2018-06-15,Superhydrophobic Shish-kebab Membrane With Self-Cleaning And Oil/Water Separation Properties,https://w3id.org/oc/meta/id/061102361944,https://w3id.org/oc/meta/ar/0611010401183,https://w3id.org/oc/meta/re/061101903599,https://w3id.org/oc/meta/br/061102403931,http://purl.org/spar/fabio/JournalArticle,ACS Sustain Chem Eng,Superhydrophobic Shish-kebab Membrane With Self-Cleaning And Oil/Water Separation Properties,70,10.1021/acssuschemeng.8b01047,https://w3id.org/oc/meta/br/061102403342,author_title
ref_36,10.1039/c4cs00220b,2015,Biomimetic Super-Lyophobic And Super-Lyophilic Materials Applied For Oil/Water Separation: A New Strategy Beyond Nature,https://w3id.org/oc/meta/id/06303079124,https://w3id.org/oc/meta/ar/063013863882,https://w3id.org/oc/meta/re/06302378737,https://w3id.org/oc/meta/br/06303284124,http://purl.org/spar/fabio/JournalArticle,Chem Soc Rev,Biomimetic Super-Lyophobic And Super-Lyophilic Materials Applied For Oil/Water Separation: A New Strategy Beyond Nature,70,10.1039/c4cs00220b,https://w3id.org/oc/meta/br/06303283582,author_title
ref_37,10.1016/j.jiec.2017.05.031,2017-10,Hydrothermal Fabrication Of Robustly Superhydrophobic Cotton Fibers For Efficient Separation Of Oil/Water Mixtures And Oil-In-Water Emulsions,https://w3id.org/oc/meta/id/06850290390,https://w3id.org/oc/meta/ar/068011782407,https://w3id.org/oc/meta/re/06802011600,https://w3id.org/oc/meta/br/06802756505,http://purl.org/spar/fabio/JournalArticle,J Ind Eng Chem,Hydrothermal Fabrication Of Robustly Superhydrophobic Cotton Fibers For Efficient Separation Of Oil/Water Mixtures And Oil-In-Water Emulsions,70,10.1016/j.jiec.2017.05.031,https://w3id.org/oc/meta/br/06802756226,author_title
ref_38,10.1016/j.indcrop.2017.06.059,2017-12,Robustly Superhydrophobic/Superoleophilic Kapok Fiber With ZnO Nanoneedles Coating: Highly Efficient Separation Of Oil Layer In Water And Capture Of Oil Droplets In Oil-In-Water Emulsions,https://w3id.org/oc/meta/id/06205641893,https://w3id.org/oc/meta/ar/066014470057,https://w3id.org/oc/meta/re/06602495238,https://w3id.org/oc/meta/br/06603487607,http://purl.org/spar/fabio/JournalArticle,Ind Crop Prod,Robustly Superhydrophobic/Superoleophilic Kapok Fiber With ZnO Nanoneedles Coating: Highly Efficient Separation Of Oil Layer In Water And Capture Of Oil Droplets In Oil-In-Water Emulsions,70,10.1016/j.indcrop.2017.06.059,https://w3id.org/oc/meta/br/06603487135,author_title
ref_39,10.1016/j.apmt.2017.05.007,2017-12,Continuous Fabrication Of Polymer Microfiber Bundles With Interconnected Microchannels For Oil/Water Separation,https://w3id.org/oc/meta/id/06180874221,https://w3id.org/oc/meta/ar/061803422504,https://w3id.org/oc/meta/re/06180628327,https://w3id.org/oc/meta/br/06180822394,http://purl.org/spar/fabio/JournalArticle,Appl Mater Today,Continuous Fabrication Of Polymer Microfiber Bundles With Interconnected Microchannels For Oil/Water Separation,70,10.1016/j.apmt.2017.05.007,https://w3id.org/oc/meta/br/06180822174,author_title
ref_45,10.1039/c3ta13397d,2014,Special Wettable Materials For Oil/Water Separation,https://w3id.org/oc/meta/id/0620564336,https://w3id.org/oc/meta/ar/06201939750,https://w3id.org/oc/meta/re/0620343662,https://w3id.org/oc/meta/br/062408340,http://purl.org/spar/fabio/JournalArticle,J Mater Chem A,Special Wettable Materials For Oil/Water Separation,70,10.1039/c3ta13397d,https://w3id.org/oc/meta/br/0620496163,author_title
ref_48,10.1021/am4015346,2013-07-12,Robust And Durable Superhydrophobic Cotton Fabrics For Oil/Water Separation,https://w3id.org/oc/meta/id/06640830221,https://w3id.org/oc/meta/ar/0622011326987,https://w3id.org/oc/meta/re/062202068617,https://w3id.org/oc/meta/br/0616056568,http://purl.org/spar/fabio/JournalArticle,ACS Appl Mater Interfaces,Robust And Durable Superhydrophobic Cotton Fabrics For Oil/Water Separation,70,10.1021/am4015346,https://w3id.org/oc/meta/br/062202678584,author_title
ref_50,10.1039/c3ta12224g,2013,Simple Approach Towards Fabrication Of Highly Durable And Robust Superhydrophobic Cotton Fabric From Functional Diblock Copolymer,https://w3id.org/oc/meta/id/0620564756,https://w3id.org/oc/meta/ar/06201942553,https://w3id.org/oc/meta/re/0620344082,https://w3id.org/oc/meta/br/062408365,http://purl.org/spar/fabio/JournalArticle,J Mater Chem A,Simple Approach Towards Fabrication Of Highly Durable And Robust Superhydrophobic Cotton Fabric From Functional Diblock Copolymer,70,10.1039/c3ta12224g,https://w3id.org/oc/meta/br/0620496583,author_title
