reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b19,10.1086/677350,2015-02,Suspense And Surprise,https://w3id.org/oc/meta/id/06602953774,https://w3id.org/oc/meta/ar/066013393704,https://w3id.org/oc/meta/re/06602296878,https://w3id.org/oc/meta/br/06603167530,http://purl.org/spar/fabio/JournalArticle,Suspense and Surprise,Suspense And Surprise,70,10.1086/677350,https://w3id.org/oc/meta/br/06603166929,year_volume_page
b21,10.1257/aer.104.5.457,2014-05-01,Costly Persuasion,https://w3id.org/oc/meta/id/062401212260,https://w3id.org/oc/meta/ar/062405109015,https://w3id.org/oc/meta/re/06240939832,https://w3id.org/oc/meta/br/062401162787,http://purl.org/spar/fabio/JournalArticle,Costly Persuasion,Costly Persuasion,70,10.1257/aer.104.5.457,https://w3id.org/oc/meta/br/062401162147,year_volume_page
b22,10.1016/j.geb.2017.05.004,2017-07,Bayesian Persuasion With Multiple Senders And Rich Signal Spaces,https://w3id.org/oc/meta/id/06770567462,https://w3id.org/oc/meta/ar/06905908717,https://w3id.org/oc/meta/re/06901108560,https://w3id.org/oc/meta/br/06901368131,http://purl.org/spar/fabio/JournalArticle,Bayesian Persuasion with Multiple Senders and Rich Signal Spaces,Bayesian Persuasion With Multiple Senders And Rich Signal Spaces,70,10.1016/j.geb.2017.05.004,https://w3id.org/oc/meta/br/06901367849,year_author_page
b23,10.1198/016214506000001437,2007-03,"Strictly Proper Scoring Rules, Prediction, And Estimation",https://w3id.org/oc/meta/id/06820402831,https://w3id.org/oc/meta/ar/062606529491,https://w3id.org/oc/meta/re/062601230388,https://w3id.org/oc/meta/br/062601514433,http://purl.org/spar/fabio/JournalArticle,"Strictly Proper Scoring Rules, Prediction, and Estimation","Strictly Proper Scoring Rules, Prediction, And Estimation",70,10.1198/016214506000001437,https://w3id.org/oc/meta/br/062601514181,year_volume_page
b25,10.1016/j.jet.2018.08.003,2018-09,On The Cost Of Misperception: General Results And Behavioral Applications,https://w3id.org/oc/meta/id/06210397588,https://w3id.org/oc/meta/ar/062101261536,https://w3id.org/oc/meta/re/06210208717,https://w3id.org/oc/meta/br/06210335356,http://purl.org/spar/fabio/JournalArticle,On the Cost of Misperception: General Results and Behavioral Applications,On The Cost Of Misperception: General Results And Behavioral Applications,70,10.1016/j.jet.2018.08.003,https://w3id.org/oc/meta/br/06210334838,year_author_page
b28,10.1257/aer.101.6.2590,2011-10-01,Bayesian Persuasion,https://w3id.org/oc/meta/id/06301242441,https://w3id.org/oc/meta/ar/06305195531,https://w3id.org/oc/meta/re/0630963054,https://w3id.org/oc/meta/br/06301198964,http://purl.org/spar/fabio/JournalArticle,Bayesian Persuasion,Bayesian Persuasion,70,10.1257/aer.101.6.2590,https://w3id.org/oc/meta/br/06301198821,year_volume_page
b29,10.1002/j.1538-7305.1956.tb03809.x,1956-07,A New Interpretation Of Information Rate,https://w3id.org/oc/meta/id/062302604824,https://w3id.org/oc/meta/ar/0623011311432,https://w3id.org/oc/meta/re/062302059509,https://w3id.org/oc/meta/br/0623060095,http://purl.org/spar/fabio/JournalArticle,A New Interpretation of Information Rate,A New Interpretation Of Information Rate,70,10.1002/j.1538-7305.1956.tb03809.x,https://w3id.org/oc/meta/br/062302694405,year_volume_page
b30,10.1214/aos/1176350818,1988-06-01,Comparing Location Experiments,https://w3id.org/oc/meta/id/06750747715,https://w3id.org/oc/meta/ar/062205901191,,https://w3id.org/oc/meta/br/0611030613,http://purl.org/spar/fabio/JournalArticle,Comparing Location Experiments,Comparing Location Experiments,70,10.1214/aos/1176350818,https://w3id.org/oc/meta/br/062201357123,author_title
b34,10.1111/1468-0262.00096,2000-01,Information Acquisition In Auctions,https://w3id.org/oc/meta/id/06470893259,https://w3id.org/oc/meta/ar/061806751206,https://w3id.org/oc/meta/re/061801292250,https://w3id.org/oc/meta/br/0624032767,http://purl.org/spar/fabio/JournalArticle,Information Acquisition in Auctions,Information Acquisition In Auctions,70,10.1111/1468-0262.00096,https://w3id.org/oc/meta/br/061801565682,year_volume_page
b36,10.1214/aos/1176347398,1989-12-01,A General Method For Comparing Probability Assessors,https://w3id.org/oc/meta/id/06470822285,https://w3id.org/oc/meta/ar/062305821435,,https://w3id.org/oc/meta/br/0611030596,http://purl.org/spar/fabio/JournalArticle,A General Method for Comparing Probability Assessors,A General Method For Comparing Probability Assessors,70,10.1214/aos/1176347398,https://w3id.org/oc/meta/br/062301365030,author_title
b37,10.1016/s0304-3932(03)00029-1,2003-04,Implications Of Rational Inattention,https://w3id.org/oc/meta/id/06410872961,https://w3id.org/oc/meta/ar/0622012024388,https://w3id.org/oc/meta/re/062202222882,https://w3id.org/oc/meta/br/062202851989,http://purl.org/spar/fabio/JournalArticle,Implications of Rational Inattention,Implications Of Rational Inattention,70,10.1016/s0304-3932(03)00029-1,https://w3id.org/oc/meta/br/062202851708,year_volume_page
b38,10.3982/ecta13636,2017,Rational Inattention Dynamics: Inertia And Delay In Decision-Making,https://w3id.org/oc/meta/id/062605532944,https://w3id.org/oc/meta/ar/06706867357,https://w3id.org/oc/meta/re/06701286889,https://w3id.org/oc/meta/br/06701566866,http://purl.org/spar/fabio/JournalArticle,Rational Inattention Dynamics: Inertia and Delay in Decision-Making,Rational Inattention Dynamics: Inertia And Delay In Decision-Making,70,10.3982/ecta13636,https://w3id.org/oc/meta/br/06701566228,year_volume_page
