reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b17,10.1016/j.hrmr.2009.04.001,2009-12,Strategic Talent Management: A Review And Research Agenda,https://w3id.org/oc/meta/id/06370801395,https://w3id.org/oc/meta/ar/061703100503,https://w3id.org/oc/meta/re/06170558538,https://w3id.org/oc/meta/br/06170748208,http://purl.org/spar/fabio/JournalArticle,Strategic talent management: a review and research agenda,Strategic Talent Management: A Review And Research Agenda,70,10.1016/j.hrmr.2009.04.001,https://w3id.org/oc/meta/br/06170747762,year_volume_page
b19,10.1016/j.jwb.2013.11.006,2014-04,Talent Management In China And India: A Comparison Of Management Perceptions And Human Resource Practices,https://w3id.org/oc/meta/id/064201183672,https://w3id.org/oc/meta/ar/06207544507,https://w3id.org/oc/meta/re/06201408096,https://w3id.org/oc/meta/br/06201700380,http://purl.org/spar/fabio/JournalArticle,Talent management in China and India: a comparison of management perceptions and human resource practices,Talent Management In China And India: A Comparison Of Management Perceptions And Human Resource Practices,70,10.1016/j.jwb.2013.11.006,https://w3id.org/oc/meta/br/06201699933,year_volume_page
b20,10.1108/00197851211268027,2012-09-28,Talent Management And Building High Performance Organisations,https://w3id.org/oc/meta/id/062205612287,https://w3id.org/oc/meta/ar/06140770263,https://w3id.org/oc/meta/re/06140137283,https://w3id.org/oc/meta/br/06140223500,http://purl.org/spar/fabio/JournalArticle,Talent management and building high performance organisations,Talent Management And Building High Performance Organisations,70,10.1108/00197851211268027,https://w3id.org/oc/meta/br/06140222835,year_volume_page
b21,10.1108/whatt-10-2017-0070,2018-02-12,Cornerstones Of Talent Management As A Strategic Priority In The Hospitality,https://w3id.org/oc/meta/id/0687015214,https://w3id.org/oc/meta/ar/068010541165,https://w3id.org/oc/meta/re/06801821038,https://w3id.org/oc/meta/br/06802429606,http://purl.org/spar/fabio/JournalArticle,Cornerstones of talent management as a strategic priority in the hospitality,Cornerstones Of Talent Management As A Strategic Priority In The Hospitality,70,10.1108/whatt-10-2017-0070,https://w3id.org/oc/meta/br/06802429011,year_volume_page
b22,10.1108/whatt-11-2017-0073,2018-02-12,Reflections On The Theme Issue Outcomes,https://w3id.org/oc/meta/id/0687015620,https://w3id.org/oc/meta/ar/068010541147,https://w3id.org/oc/meta/re/06801821031,https://w3id.org/oc/meta/br/06802429606,http://purl.org/spar/fabio/JournalArticle,Reflections on the theme issue outcomes: is talent management a strategic priority in the hospitality sector?,Reflections On The Theme Issue Outcomes,70,10.1108/whatt-11-2017-0073,https://w3id.org/oc/meta/br/06802429004,year_volume_page
b23,10.1108/ijchm-12-2013-0538,2015-04-13,"Revisiting Talent Management, Work-Life Balance And Retention Strategies",https://w3id.org/oc/meta/id/0649044314,https://w3id.org/oc/meta/ar/06490221071,https://w3id.org/oc/meta/re/0649040685,https://w3id.org/oc/meta/br/0649046528,http://purl.org/spar/fabio/JournalArticle,"Revisiting talent management, work-life balance and retention strategies","Revisiting Talent Management, Work-Life Balance And Retention Strategies",70,10.1108/ijchm-12-2013-0538,https://w3id.org/oc/meta/br/0649045835,year_volume_page
b25,10.1108/ijchm-04-2016-0219,2017-08-14,Under- Vs Over-Investment: Hotel Firms’ Value Around Acquisitions,https://w3id.org/oc/meta/id/0649044020,https://w3id.org/oc/meta/ar/06490219964,https://w3id.org/oc/meta/re/0649040392,https://w3id.org/oc/meta/br/0649046499,http://purl.org/spar/fabio/JournalArticle,Under- vs over-investment: hotel firms’ value around acquisitions,Under- Vs Over-Investment: Hotel Firms’ Value Around Acquisitions,70,10.1108/ijchm-04-2016-0219,https://w3id.org/oc/meta/br/0649045541,year_volume_page
b26,10.1016/j.hrmr.2013.08.006,2013-12,"Talent Management, From Phenomenon To Theory: Introduction To The Special Issue",https://w3id.org/oc/meta/id/061305072939,https://w3id.org/oc/meta/ar/061703100060,https://w3id.org/oc/meta/re/06170558410,https://w3id.org/oc/meta/br/06170748187,http://purl.org/spar/fabio/JournalArticle,"Talent management, from phenomenon to theory: introduction to the special issue","Talent Management, From Phenomenon To Theory: Introduction To The Special Issue",70,10.1016/j.hrmr.2013.08.006,https://w3id.org/oc/meta/br/06170747631,year_volume_page
b27,10.1016/j.hrmr.2013.05.001,2013-12,The Psychology Of Talent Management: A Review And Research Agenda,https://w3id.org/oc/meta/id/061305072494,https://w3id.org/oc/meta/ar/061703100089,https://w3id.org/oc/meta/re/06170558418,https://w3id.org/oc/meta/br/06170748187,http://purl.org/spar/fabio/JournalArticle,The psychology of talent management: a review and research agenda,The Psychology Of Talent Management: A Review And Research Agenda,70,10.1016/j.hrmr.2013.05.001,https://w3id.org/oc/meta/br/06170747639,year_volume_page
b28,10.1108/00483480810839987,2007-12-21,“Real” High‐Potential Careers,https://w3id.org/oc/meta/id/062402381723,https://w3id.org/oc/meta/ar/0624010482386,https://w3id.org/oc/meta/re/062401915180,https://w3id.org/oc/meta/br/064050135,http://purl.org/spar/fabio/JournalArticle,Real high-potential careers: an empirical study into the perspectives of organisations and high potentials,“Real” High‐Potential Careers,65,10.1108/00483480810839987,https://w3id.org/oc/meta/br/062402418518,year_volume_page
b29,10.1002/hrm.21473,2012-05,How To Identify Leadership Potential: Development And Testing Of A Consensus Model,https://w3id.org/oc/meta/id/063201105649,https://w3id.org/oc/meta/ar/06405975082,https://w3id.org/oc/meta/re/06401116028,https://w3id.org/oc/meta/br/06401379978,http://purl.org/spar/fabio/JournalArticle,How to identify leadership potential: development and testing of a consensus model,How To Identify Leadership Potential: Development And Testing Of A Consensus Model,70,10.1002/hrm.21473,https://w3id.org/oc/meta/br/06401380405,year_volume_page
b30,10.1177/239700221302700306,2013-08,The Influence Of Global Talent Management On Employer Attractiveness: An Experimental Study,https://w3id.org/oc/meta/id/06870267041,https://w3id.org/oc/meta/ar/061305298046,https://w3id.org/oc/meta/re/06130989378,https://w3id.org/oc/meta/br/061301212494,http://purl.org/spar/fabio/JournalArticle,The influence of global talent management on employer attractiveness: an experimental study; der einfluss des global talent managements auf die arbeitgeberattraktivität: eine experimentelle untersuchung,The Influence Of Global Talent Management On Employer Attractiveness: An Experimental Study,70,10.1177/239700221302700306,https://w3id.org/oc/meta/br/061301211906,year_volume_page
b31,10.1016/j.jwb.2009.09.012,2010-04,The Role Of The Corporate HR Function In Global Talent Management,https://w3id.org/oc/meta/id/06905955585,https://w3id.org/oc/meta/ar/06207545347,https://w3id.org/oc/meta/re/06201408331,https://w3id.org/oc/meta/br/06201700401,http://purl.org/spar/fabio/JournalArticle,The role of the corporate HR function in global talent management,The Role Of The Corporate HR Function In Global Talent Management,70,10.1016/j.jwb.2009.09.012,https://w3id.org/oc/meta/br/06201700168,year_volume_page
b32,10.1080/09585192.2013.777538,2013-05,Talent Management In Medium-Sized German Companies: An Explorative Study And Agenda For Future Research,https://w3id.org/oc/meta/id/0680456938,https://w3id.org/oc/meta/ar/06801474865,https://w3id.org/oc/meta/re/0680250893,https://w3id.org/oc/meta/br/0680396949,http://purl.org/spar/fabio/JournalArticle,Talent management in medium-sized German companies: an explorative study and agenda for future research,Talent Management In Medium-Sized German Companies: An Explorative Study And Agenda For Future Research,70,10.1080/09585192.2013.777538,https://w3id.org/oc/meta/br/0680396525,year_volume_page
b33,10.1111/peps.12225,2017-03-24,Do Your High Potentials Have Potential? The Impact Of Individual Differences And Designation On Leader Success,https://w3id.org/oc/meta/id/06790913842,https://w3id.org/oc/meta/ar/061506553543,https://w3id.org/oc/meta/re/061501247123,https://w3id.org/oc/meta/br/061501506174,http://purl.org/spar/fabio/JournalArticle,Do your high potentials have potential? The impact of individual differences and designation on leader success,Do Your High Potentials Have Potential? The Impact Of Individual Differences And Designation On Leader Success,65,10.1111/peps.12225,https://w3id.org/oc/meta/br/061501506310,year_volume_page
b34,10.1016/j.hrmr.2013.05.002,2013-12,What Is The Meaning Of ‘Talent’ In The World Of Work?,https://w3id.org/oc/meta/id/06370801417,https://w3id.org/oc/meta/ar/061703100083,https://w3id.org/oc/meta/re/06170558416,https://w3id.org/oc/meta/br/06170748187,http://purl.org/spar/fabio/JournalArticle,What is the meaning of ‘talent’ in the world of work?,What Is The Meaning Of ‘Talent’ In The World Of Work?,70,10.1016/j.hrmr.2013.05.002,https://w3id.org/oc/meta/br/06170747637,year_volume_page
b36,10.1080/0958519042000238392,2004-11,The Development Of Political Skill And Political Capital By Global Leaders Through Global Assignments,https://w3id.org/oc/meta/id/06110459509,https://w3id.org/oc/meta/ar/061101486279,https://w3id.org/oc/meta/re/06110251329,https://w3id.org/oc/meta/br/06110397479,http://purl.org/spar/fabio/JournalArticle,The development of political skill and political capital by global leaders through global assignments,The Development Of Political Skill And Political Capital By Global Leaders Through Global Assignments,70,10.1080/0958519042000238392,https://w3id.org/oc/meta/br/06110397075,year_volume_page
b37,10.1080/15332845.2012.648897,2012-04,Human Resource And Organizational Management Content In The Hospitality Curriculum: How The Professionals View It,https://w3id.org/oc/meta/id/06760849461,https://w3id.org/oc/meta/ar/062605812624,https://w3id.org/oc/meta/re/062601086956,https://w3id.org/oc/meta/br/062601349687,http://purl.org/spar/fabio/JournalArticle,Human resource and organizational management content in the hospitality curriculum: how the professionals view it,Human Resource And Organizational Management Content In The Hospitality Curriculum: How The Professionals View It,70,10.1080/15332845.2012.648897,https://w3id.org/oc/meta/br/062601348938,year_volume_page
b39,10.1080/13678861003703666,2010-04,Talent Management As A Management Fashion In HRD: Towards A Research Agenda,https://w3id.org/oc/meta/id/06850398698,https://w3id.org/oc/meta/ar/06902342397,https://w3id.org/oc/meta/re/0690411146,https://w3id.org/oc/meta/br/0690579892,http://purl.org/spar/fabio/JournalArticle,Talent management as a management fashion in HRD: towards a research agenda,Talent Management As A Management Fashion In HRD: Towards A Research Agenda,70,10.1080/13678861003703666,https://w3id.org/oc/meta/br/0690579270,year_volume_page
b40,10.1108/17554211311314100,2013-04-05,Trends In The International Hotel Industry,https://w3id.org/oc/meta/id/06802320146,https://w3id.org/oc/meta/ar/068010541998,https://w3id.org/oc/meta/re/06801821268,https://w3id.org/oc/meta/br/06802429643,http://purl.org/spar/fabio/JournalArticle,Trends in the international hotel industry,Trends In The International Hotel Industry,70,10.1108/17554211311314100,https://w3id.org/oc/meta/br/06802429245,year_volume_page
b41,10.1111/j.1744-7941.2012.00036.x,2012-08-17,Talent Management In Practice In Australia: Individualistic Or Strategic? An Exploratory Study,https://w3id.org/oc/meta/id/06501253703,https://w3id.org/oc/meta/ar/06505180241,https://w3id.org/oc/meta/re/0650974734,https://w3id.org/oc/meta/br/0621024538,http://purl.org/spar/fabio/JournalArticle,Talent management in practice in Australia: Individualistic or strategic? An exploratory study,Talent Management In Practice In Australia: Individualistic Or Strategic? An Exploratory Study,70,10.1111/j.1744-7941.2012.00036.x,https://w3id.org/oc/meta/br/06501206295,year_volume_page
b42,10.1108/er-01-2016-0005,2017-01-03,Talent Management Practice Effectiveness: Investigating Employee Perspective,https://w3id.org/oc/meta/id/06860830443,https://w3id.org/oc/meta/ar/061404935612,https://w3id.org/oc/meta/re/06140905520,https://w3id.org/oc/meta/br/061401116636,http://purl.org/spar/fabio/JournalArticle,Talent management practice effectiveness: investigating employee perspective,Talent Management Practice Effectiveness: Investigating Employee Perspective,70,10.1108/er-01-2016-0005,https://w3id.org/oc/meta/br/061401116047,year_volume_page
b43,10.1108/joepp-03-2017-0023,2017-10-16,The Talent Climate,https://w3id.org/oc/meta/id/06930134781,https://w3id.org/oc/meta/ar/06250784842,https://w3id.org/oc/meta/re/06250131822,https://w3id.org/oc/meta/br/06250223623,http://purl.org/spar/fabio/JournalArticle,The talent climate: creating an organisational context supportive of sustainable talent development through implementation of a strong talent system,The Talent Climate,70,10.1108/joepp-03-2017-0023,https://w3id.org/oc/meta/br/06250222472,year_volume_page
b45,10.1016/j.hrmr.2006.03.001,2006-06,Talent Management: A Critical Review,https://w3id.org/oc/meta/id/061305072705,https://w3id.org/oc/meta/ar/061703100881,https://w3id.org/oc/meta/re/06170558648,https://w3id.org/oc/meta/br/06170748225,http://purl.org/spar/fabio/JournalArticle,Talent management: a critical review,Talent Management: A Critical Review,70,10.1016/j.hrmr.2006.03.001,https://w3id.org/oc/meta/br/06170747872,year_volume_page
b46,10.1504/ejim.2017.081253,2017,Talent Management: A Systematic Review And Future Prospects,https://w3id.org/oc/meta/id/06220936356,https://w3id.org/oc/meta/ar/062203789508,https://w3id.org/oc/meta/re/06220680926,https://w3id.org/oc/meta/br/06220878063,http://purl.org/spar/fabio/JournalArticle,Talent management: a systematic review and future prospects,Talent Management: A Systematic Review And Future Prospects,70,10.1504/ejim.2017.081253,https://w3id.org/oc/meta/br/06220877530,year_volume_page
b48,10.1016/j.jwb.2013.11.003,2014-04,"The Influence Of Underlying Philosophies On Talent Management: Theory, Implications For Practice, And Research Agenda",https://w3id.org/oc/meta/id/064201183958,https://w3id.org/oc/meta/ar/06207544525,https://w3id.org/oc/meta/re/06201408101,https://w3id.org/oc/meta/br/06201700380,http://purl.org/spar/fabio/JournalArticle,"The influence of underlying philosophies on talent management: theory, implications for practice, and research agenda","The Influence Of Underlying Philosophies On Talent Management: Theory, Implications For Practice, And Research Agenda",70,10.1016/j.jwb.2013.11.003,https://w3id.org/oc/meta/br/06201699938,year_volume_page
b49,10.1016/j.hrmr.2013.05.003,2013-12,Talent — Innate Or Acquired? Theoretical Considerations And Their Implications For Talent Management,https://w3id.org/oc/meta/id/06370801381,https://w3id.org/oc/meta/ar/061703100087,https://w3id.org/oc/meta/re/06170558417,https://w3id.org/oc/meta/br/06170748187,http://purl.org/spar/fabio/JournalArticle,Talent: innate or acquired? Theoretical considerations and their implications for talent management,Talent — Innate Or Acquired? Theoretical Considerations And Their Implications For Talent Management,70,10.1016/j.hrmr.2013.05.003,https://w3id.org/oc/meta/br/06170747638,year_volume_page
