Type,Reference ID,DOI,File
missed,b25,10.5840/logos-episteme20167445,ART-HUM_6
missed,b11,10.1353/pew.2001.0022,ART-HUM_6
missed,b19,10.1007/978-3-319-43893-1_10,ART-HUM_6
missed,b9,10.1080/03057240.2017.1396966,ART-HUM_6
missed,b13,10.1017/s0034412515000578,ART-HUM_6
missed,b15,10.1080/09552360600772736,ART-HUM_6
missed,b21,10.1515/psicl-2014-0008,ART-HUM_7
missed,b47,10.1007/978-3-322-86349-2,ART-HUM_7
missed,b34,10.1111/j.1502-3885.1972.tb00147.x,ART-HUM_8
missed,b26,10.7557/2.36.1.3767,ART-HUM_8
missed,b51,10.15184/aqy.2018.20,ART-HUM_8
missed,b16,10.1371/journal.pbio.2003703,ART-HUM_8
missed,b12,10.1016/0016-7037(78)90199-0,ART-HUM_8
missed,b70,10.1007/978-94-011-7846-4,ART-HUM_8
missed,b7,10.1080/08003831.2013.847676,ART-HUM_8
missed,b39,10.1016/j.jas.2013.08.022,ART-HUM_8
missed,b46,10.2458/azu_js_rc.55.16947,ART-HUM_8
missed,b37,10.1016/0016-7037(84)90204-7,ART-HUM_8
missed,b3,10.1016/j.jas.2011.02.017,ART-HUM_8
missed,b11,10.1038/317806a0,ART-HUM_8
missed,b4,10.1016/s0048-9697(01)00842-7,ART-HUM_8
missed,b40,10.1002/rcm.6682,ART-HUM_8
missed,b23,10.1016/b978-0-444-41780-0.50017-1,ART-HUM_8
missed,b0,10.1016/0305-4403(90)90007-r,ART-HUM_8
missed,b13,10.1017/rdc.2018.78,ART-HUM_8
missed,b21,10.1017/cbo9781139170697,ART-HUM_8
missed,b57,10.1017/s0033822200013874,ART-HUM_8
missed,b64,10.1006/jasc.1998.0385,ART-HUM_8
missed,b5,10.1080/08003831.2016.1154676,ART-HUM_8
missed,b19,10.1163/9789004252554,ART-HUM_8
missed,b65,10.1002/rcm.6447,ART-HUM_8
missed,b10,10.1017/s0033822200044118,ART-HUM_8
missed,b43,10.1006/jasc.1998.0383,ART-HUM_8
missed,b41,10.1007/s12520-009-0003-6,ART-HUM_8
missed,b24,10.1017/rdc.2017.52,ART-HUM_8
missed,b69,10.1111/j.1468-3083.2009.03426.x,ART-HUM_8
missed,b36,10.1016/0033-5894(75)90028-9,ART-HUM_8
missed,b50,10.1016/j.jaa.2015.05.003,ART-HUM_8
missed,b25,10.1017/cbo9780511802676,ART-HUM_8
missed,b42,10.1006/jasc.2001.0698,ART-HUM_8
missed,b52,10.1016/0016-7037(84)90091-7,ART-HUM_8
missed,b35,10.1016/j.quascirev.2006.03.010,ART-HUM_8
missed,b63,10.1080/00293652.2013.839575,ART-HUM_8
missed,b2,10.1007/s12520-017-0518-1,ART-HUM_8
missed,b1,10.1007/978-3-662-02894-0_1,ART-HUM_8
missed,b47,10.1002/oa.654,ART-HUM_8
missed,b2,10.1016/s0006-3495(86)83637-2,BIO-GEN-MOL_11
missed,b83,10.1080/09585190701394150,BUS-MAN-ACC_14
missed,b26,10.1177/1059601112463960,BUS-MAN-ACC_14
missed,b81,10.1037/0021-9010.87.3.590,BUS-MAN-ACC_14
missed,b4,10.1016/j.leaqua.2006.02.004,BUS-MAN-ACC_14
missed,b21,10.1002/hrm.20404,BUS-MAN-ACC_14
missed,b32,10.1348/096317999166554,BUS-MAN-ACC_14
missed,b40,10.1177/1046496413498119,BUS-MAN-ACC_14
missed,b45,10.1080/1359432x.2014.992421,BUS-MAN-ACC_14
missed,b59,10.1037/0021-9010.88.5.879,BUS-MAN-ACC_14
missed,b13,10.1177/0149206305279602,BUS-MAN-ACC_14
missed,b37,10.1177/0149206307307635,BUS-MAN-ACC_14
missed,b7,10.1037/0021-9010.86.3.425,BUS-MAN-ACC_14
missed,b35,10.1002/job.518,BUS-MAN-ACC_14
missed,b57,10.1111/1467-8551.12146,BUS-MAN-ACC_14
missed,b23,10.4135/9781452225777,BUS-MAN-ACC_14
missed,b77,10.1207/s15327957pspr0704_07,BUS-MAN-ACC_14
missed,b79,10.1016/s0001-8791(03)00029-0,BUS-MAN-ACC_14
missed,b62,10.1016/j.jvb.2004.06.001,BUS-MAN-ACC_14
missed,b78,10.2307/256902,BUS-MAN-ACC_14
missed,b76,10.1177/0149206306294258,BUS-MAN-ACC_14
missed,b64,10.1016/j.obhdp.2013.10.011,BUS-MAN-ACC_14
missed,b68,10.1016/s1048-9843(99)80009-5,BUS-MAN-ACC_14
missed,b60,10.3102/10769986031004437,BUS-MAN-ACC_14
missed,b11,10.1006/jvbe.2001.1791,BUS-MAN-ACC_14
missed,b47,10.1108/s1534-0856(2010)0000013015,BUS-MAN-ACC_14
missed,b82,10.1037/a0028021,BUS-MAN-ACC_14
missed,b30,10.1016/j.leaqua.2009.03.006,BUS-MAN-ACC_14
missed,b74,10.1037/apl0000034,BUS-MAN-ACC_14
missed,b42,10.1037/0021-9010.90.2.242,BUS-MAN-ACC_14
missed,b36,10.1080/09585190903363748,BUS-MAN-ACC_14
missed,b12,10.1177/1059601111414561,BUS-MAN-ACC_14
missed,b0,10.1177/0149206314558302,BUS-MAN-ACC_14
missed,b34,10.1016/0030-5073(78)90023-5,BUS-MAN-ACC_14
missed,b31,10.1002/hrm.20406,BUS-MAN-ACC_14
missed,b2,10.1080/13594320244000201,BUS-MAN-ACC_14
missed,b55,10.1177/10496402033003004,BUS-MAN-ACC_14
missed,b8,10.1037/a0031757,BUS-MAN-ACC_14
missed,b25,10.1177/0149206311434533,BUS-MAN-ACC_14
missed,b84,10.1177/1094428108327450,BUS-MAN-ACC_14
missed,b20,10.1111/j.1744-6570.2004.tb02484.x,BUS-MAN-ACC_14
missed,b1,10.1177/1094428105278021,BUS-MAN-ACC_14
missed,b10,10.1007/s10869-010-9181-6,BUS-MAN-ACC_14
missed,b48,10.4337/9781784711740,BUS-MAN-ACC_14
missed,b58,10.1177/0899764012451368,BUS-MAN-ACC_14
missed,b56,10.1108/pr-05-2013-0073,BUS-MAN-ACC_14
missed,b50,10.1080/1359432x.2014.960401,BUS-MAN-ACC_14
missed,b54,10.2307/1556416,BUS-MAN-ACC_14
missed,b39,10.1177/0149206308330557,BUS-MAN-ACC_14
missed,b53,10.1111/ijmr.12045,BUS-MAN-ACC_14
missed,b80,10.1016/j.leaqua.2012.06.004,BUS-MAN-ACC_14
missed,b46,10.5465/1556364,BUS-MAN-ACC_14
missed,b71,10.1177/1094428109351241,BUS-MAN-ACC_14
missed,b43,10.1007/s10490-015-9421-4,BUS-MAN-ACC_14
missed,b63,10.1016/s1475-9144(07)06017-1,BUS-MAN-ACC_14
missed,b6,10.1037/0021-9010.89.4.633,BUS-MAN-ACC_14
missed,b65,10.2307/2392563,BUS-MAN-ACC_14
missed,b52,10.1002/(sici)1099-1379(199803)19:2<131::aid-job878>3.0.co;2-p,BUS-MAN-ACC_14
missed,b14,10.5840/beq200919211,BUS-MAN-ACC_14
missed,b44,10.1002/job.1899,BUS-MAN-ACC_14
missed,b18,10.1037/a0020929,BUS-MAN-ACC_14
missed,b69,10.1177/1059601195201003,BUS-MAN-ACC_14
missed,b27,10.1037/0021-9010.82.6.827,BUS-MAN-ACC_14
missed,b51,10.1037/a0020744,BUS-MAN-ACC_14
missed,b72,10.1037/0021-9010.88.3.432,BUS-MAN-ACC_14
missed,b15,10.1016/0030-5073(75)90005-7,BUS-MAN-ACC_14
missed,b16,10.5465/amj.2007.26279183,BUS-MAN-ACC_14
missed,b17,10.1287/orsc.1080.0405,BUS-MAN-ACC_14
missed,b49,10.4324/9781315648194,BUS-MAN-ACC_14
missed,b33,10.1177/0149206307309265,BUS-MAN-ACC_14
missed,b19,10.2307/30040625,BUS-MAN-ACC_14
missed,b5,10.1177/0018726716636945,BUS-MAN-ACC_14
missed,b73,10.1111/j.1744-6570.1997.tb00707.x,BUS-MAN-ACC_14
missed,b66,10.1037/0021-9010.69.3.428,BUS-MAN-ACC_14
missed,b22,10.1037/0022-3514.35.2.108,BUS-MAN-ACC_14
missed,b38,10.1007/978-1-4613-3087-5_2,BUS-MAN-ACC_14
missed,b41,10.1038/ncomms12165,CHEM_22
missed,b28,10.1111/jcpe.12257,DEN_33
missed,b8,10.1016/j.prosdent.2015.09.011,DEN_33
missed,b27,10.1111/clr.12853,DEN_33
missed,b29,10.1111/j.1365-2842.2007.01816.x,DEN_33
missed,b20,10.1259/dmfr.20140019,DEN_33
missed,b3,10.1111/j.1708-8208.2011.00369.x,DEN_33
missed,b16,10.1111/j.1600-0501.2012.02436.x,DEN_33
missed,b25,10.1111/j.1600-0501.2009.01836.x,DEN_33
missed,b5,10.1177/0022034514563077,DEN_33
missed,b30,10.1034/j.1600-0501.1994.050101.x,DEN_33
missed,b2,10.1016/j.ijom.2013.06.012,DEN_33
missed,b17,10.11607/prd.1113),DEN_33
missed,b26,10.1111/j.1600-0501.2007.01423.x,DEN_33
missed,b0,10.5051/jpis.2014.44.4.184,DEN_33
missed,b22,10.11607/jomi.2014suppl.g4.2,DEN_33
missed,b7,10.11607/jomi.2919,DEN_33
missed,b11,10.1016/j.joms.2013.04.010,DEN_33
missed,b12,10.1111/clr.13398,DEN_33
missed,b19,10.1016/j.ajodo.2011.04.018,DEN_33
missed,b10,10.1111/clr.12925,DEN_33
missed,b23,10.11607/jomi.2014suppl.g1.2,DEN_33
missed,b9,10.11607/ijp.4417,DEN_33
missed,b14,10.1111/prd.12164,DEN_33
missed,b6,10.11607/jomi.2618,DEN_33
missed,b29,10.1016/j.ajodo.2005.10.007,DEN_34
missed,b27,10.1016/j.archoralbio.2013.08.004,DEN_34
missed,b16,10.1242/jcs.02760,DEN_34
missed,b35,10.1016/j.semcancer.2013.05.008,DEN_34
missed,b41,10.1093/emboj/19.21.5720,DEN_34
missed,b9,10.1093/ejo/cjl001,DEN_34
missed,b14,10.1038/nature04724,DEN_34
missed,b3,10.1016/s0002-9416(76)90316-x,DEN_34
missed,b13,10.1083/jcb.200412022,DEN_34
missed,b40,10.1083/jcb.152.4.657,DEN_34
missed,b15,10.1038/nature06639,DEN_34
missed,b33,10.1111/j.1600-0757.2005.00141.x,DEN_34
missed,b24,10.1016/j.devcel.2011.08.016,DEN_34
missed,b18,10.1016/j.joca.2013.10.002,DEN_34
missed,b25,10.1136/annrheumdis-2015-207240,DEN_34
missed,b37,10.1016/s1534-5807(04)00099-1,DEN_34
missed,b30,10.1016/j.arr.2015.08.004,DEN_34
missed,b2,10.1111/prd.12194,DEN_34
missed,b5,10.3892/mmr.2015.4141,DEN_34
missed,b32,10.1111/j.1748-1716.2010.02173.x,DEN_34
missed,b28,10.1016/j.bbrc.2018.05.015,DEN_34
missed,b47,10.1111/j.1601-6343.2009.01444.x,DEN_34
missed,b0,10.1177/0022034509338914,DEN_34
missed,b7,10.1016/j.bone.2012.07.005,DEN_34
missed,b17,10.1038/307648a0,DEN_34
missed,b22,10.4161/auto.36182,DEN_34
missed,b34,10.1016/j.jbiomech.2012.09.006,DEN_34
missed,b38,10.1038/35044114,DEN_34
missed,b31,10.1267/ahc.17.571,DEN_34
missed,b19,10.4161/auto.7.12.17924,DEN_34
missed,b39,10.1111/j.1365-2443.2007.01050.x,DEN_34
missed,b44,10.1089/scd.2009.0147,DEN_34
missed,b23,10.1080/15548627.2018.1483807,DEN_34
missed,b45,10.1093/ndt/gfr214,DEN_34
missed,b1,10.14219/jada.archive.2008.0184,DEN_34
missed,b4,10.1002/jcp.28108,DEN_34
missed,b20,10.1042/bsr20160086,DEN_34
missed,b46,10.1007/s00109-011-0823-6,DEN_34
missed,b6,10.1016/j.lfs.2018.03.038,DEN_34
missed,b42,10.1002/jbmr.1668,DEN_34
missed,b10,10.1359/jbmr.2002.17.2.210,DEN_34
missed,b43,10.1002/jbmr.36,DEN_34
missed,b12,10.1128/mbio.01446-15,DEN_34
missed,b8,10.1177/0022034517690388,DEN_34
missed,b26,10.3892/mmr.2017.7813,DEN_34
missed,b36,10.1016/j.molcel.2010.09.023,DEN_34
missed,b11,10.1177/154405910608500812,DEN_34
missed,b13,10.1111/j.1600-051x.2011.01702.x,DEN_35
missed,b14,10.4049/jimmunol.177.12.8296,DEN_35
missed,b28,10.1016/j.imlet.2007.11.014,DEN_35
missed,b44,10.1359/jbmr.1999.14.9.1486,DEN_35
missed,b37,10.1016/j.cell.2007.09.008,DEN_35
missed,b8,10.1902/jop.2012.120496,DEN_35
missed,b9,10.1128/iai.01036-12,DEN_35
missed,b2,10.1038/nri3785,DEN_35
missed,b24,10.1111/jre.12549,DEN_35
missed,b32,10.1177/154405910708600403,DEN_35
missed,b10,10.1016/j.cyto.2008.01.006,DEN_35
missed,b25,10.1371/journal.pone.0160848,DEN_35
missed,b16,10.1016/j.jmb.2013.11.024,DEN_35
missed,b5,10.3390/v3060920,DEN_35
missed,b19,10.1111/jre.12193,DEN_35
missed,b47,10.1016/j.bone.2004.04.023,DEN_35
missed,b21,10.1007/s00784-013-0935-1,DEN_35
missed,b27,10.1002/eji.200636483,DEN_35
missed,b30,10.1186/ar1917,DEN_35
missed,b1,10.1111/prd.12105,DEN_35
missed,b36,10.1128/iai.72.9.5041-5051.2004,DEN_35
missed,b46,10.1016/j.micpath.2007.03.001,DEN_35
missed,b6,10.1038/ni.1863,DEN_35
missed,b26,10.1038/s41598-017-12480-7,DEN_35
missed,b17,10.1155/2015/972313,DEN_35
missed,b3,10.1111/prd.12085,DEN_35
missed,b33,10.1111/j.1600-0463.2009.02532.x,DEN_35
missed,b35,10.4049/jimmunol.178.2.1151,DEN_35
missed,b45,10.1034/j.1600-0722.2003.00051.x,DEN_35
missed,b12,10.1111/jre.12066,DEN_35
missed,b38,10.1016/j.bbrc.2009.08.062,DEN_35
missed,b39,10.1016/j.immuni.2010.03.012,DEN_35
missed,b49,10.1089/scd.2014.0127,DEN_35
missed,b20,10.1111/prd.12024,DEN_35
missed,b29,10.1371/journal.pone.0180073,DEN_35
missed,b4,10.1111/j.1600-0757.2006.00179.x,DEN_35
missed,b42,10.3389/fimmu.2012.00182,DEN_35
missed,b0,10.1111/prd.12221,DEN_35
missed,b31,10.1016/s0065-2776(08)60509-x,DEN_35
missed,b18,10.1111/j.1601-6343.2007.00399.x,DEN_35
missed,b40,10.1073/pnas.1510760112,DEN_35
missed,b7,10.1111/odi.12468,DEN_35
missed,b15,10.1111/omi.12165,DEN_35
missed,b43,10.2353/ajpath.2006.060180,DEN_35
missed,b48,10.1002/jcb.23109,DEN_35
missed,b6,10.1097/wco.0000000000000440,DEN_36
missed,b31,10.1186/s10194-018-0883-x,DEN_36
missed,b12,10.1111/head.13211,DEN_36
missed,b27,10.1034/j.1600-0765.2001.00011.x,DEN_36
missed,b4,10.1046/j.1468-2982.2002.00310.x,DEN_36
missed,b18,10.1016/j.mehy.2017.03.019,DEN_36
missed,b14,10.1161/01.atv.0000078603.90302.4a,DEN_36
missed,b28,10.1212/wnl.64.10_suppl_2.s9,DEN_36
missed,b34,10.1016/s0165-5728(97)00257-9,DEN_36
missed,b10,10.1097/j.pain.0000000000000119,DEN_36
missed,b5,10.1016/j.ejphar.2004.07.035,DEN_36
missed,b9,10.1212/wnl.0b013e3182a6cb72,DEN_36
missed,b7,10.1002/ana.410280213,DEN_36
missed,b17,10.1002/jper.17-0603,DEN_36
missed,b26,10.1111/j.1600-051x.2008.01249.x,DEN_36
missed,b30,10.1007/s11910-015-0547-z,DEN_36
missed,b15,10.1007/s10266-018-0360-7,DEN_36
missed,b19,10.1523/jneurosci.16-15-04742.1996,DEN_36
missed,b0,10.1056/nejmra010917,DEN_36
missed,b2,10.1111/j.1526-4610.2008.01217.x,DEN_36
missed,b25,10.1902/jop.2012.110664,DEN_36
missed,b20,10.1016/s0197-0186(01)00094-8,DEN_36
missed,b23,10.1111/jcpe.13032,DEN_36
missed,b1,10.1177/0333102413485658,DEN_36
missed,b8,10.1212/wnl.0b013e31826170ce,DEN_36
missed,b3,10.1016/s1474-4422(18)30322-3,DEN_36
missed,b13,10.1038/nrdp.2017.38,DEN_36
missed,b21,10.1007/s00726-011-1161-2,DEN_36
missed,b11,10.1111/head.12372,DEN_36
missed,b16,10.1111/jcpe.12819,DEN_36
missed,b33,10.1034/j.1600-051x.1999.260403.x,DEN_36
missed,b22,10.1016/j.jclinepi.2007.11.008,DEN_36
missed,b48,10.1093/oso/9780198150343.001.0001,EAR-PLA-SCI_37
missed,b15,10.5194/essd-10-1987-2018,EAR-PLA-SCI_39
missed,b17,10.1016/j.envint.2014.01.011,EAR-PLA-SCI_39
missed,b36,10.1186/1476-069x-13-92,EAR-PLA-SCI_39
missed,b55,10.1016/j.atmosenv.2015.04.060,EAR-PLA-SCI_39
missed,b35,10.5194/acp-17-8681-2017,EAR-PLA-SCI_39
missed,b29,10.5194/gmd-11-369-2018,EAR-PLA-SCI_39
missed,b37,10.5194/acp-13-11019-2013,EAR-PLA-SCI_39
missed,b67,10.1021/es8032296,EAR-PLA-SCI_39
missed,b75,10.1016/s1352-2310(99)00450-1,EAR-PLA-SCI_39
missed,b32,10.5194/acp-18-2259-2018,EAR-PLA-SCI_39
missed,b28,10.1021/es800943f,EAR-PLA-SCI_39
missed,b63,10.1016/j.atmosenv.2013.09.050,EAR-PLA-SCI_39
missed,b60,10.5194/acp-17-6503-2017,EAR-PLA-SCI_39
missed,b66,10.5194/acp-16-11043-2016,EAR-PLA-SCI_39
missed,b34,10.1016/j.atmosenv.2009.10.005,EAR-PLA-SCI_39
missed,b9,10.1029/2003jd003697,EAR-PLA-SCI_39
missed,b31,10.5194/essd-11-959-2019,EAR-PLA-SCI_39
missed,b22,10.1002/2015gl064479,EAR-PLA-SCI_39
missed,b39,10.5194/acp-17-935-2017,EAR-PLA-SCI_39
missed,b34,10.1002/2017jd027418,EAR-PLA-SCI_40
missed,b29,10.1029/2005gl024079,EAR-PLA-SCI_40
missed,b32,10.1175/jcli-d-15-0476.1,EAR-PLA-SCI_40
missed,b28,10.1029/2005jd006043,EAR-PLA-SCI_40
missed,b14,10.1002/2014jd021630,EAR-PLA-SCI_40
missed,b44,10.1038/srep41475,EAR-PLA-SCI_40
missed,b9,10.1088/0026-1394/49/2/s34,EAR-PLA-SCI_40
missed,b50,10.1002/2014jd022643,EAR-PLA-SCI_40
missed,b33,10.1038/nclimate2563,EAR-PLA-SCI_40
missed,b27,10.1175/jtech-d-11-00216.1,EAR-PLA-SCI_40
missed,b16,10.1016/j.jet.2018.08.003,ECO-ECO-FIN_41
missed,b22,10.1016/s0304-3932(03)00029-1,ECO-ECO-FIN_41
missed,b10,10.3390/e10030261,ECO-ECO-FIN_41
missed,b5,10.1016/0041-5553(67)90040-7,ECO-ECO-FIN_41
missed,b3,10.1146/annurev-economics-080315-015439,ECO-ECO-FIN_41
missed,b0,10.1145/2229012.2229024,ECO-ECO-FIN_41
missed,b12,10.1257/aer.104.5.457,ECO-ECO-FIN_41
missed,b11,10.1086/677350,ECO-ECO-FIN_41
missed,b19,10.1214/aos/1176350818,ECO-ECO-FIN_41
missed,b15,10.1111/j.2517-6161.1952.tb00104.x,ECO-ECO-FIN_41
missed,b7,10.1257/0002828054825493,ECO-ECO-FIN_41
missed,b20,10.1111/1468-0262.00096,ECO-ECO-FIN_41
missed,b21,10.1214/aos/1176347398,ECO-ECO-FIN_41
missed,b14,10.1198/016214506000001437,ECO-ECO-FIN_41
missed,b6,10.1175/1520-0493(1950)078<0001:vofeit>2.0.co;2,ECO-ECO-FIN_41
missed,b9,10.1162/003355301556347,ECO-ECO-FIN_41
missed,b4,10.1016/j.jet.2012.12.012,ECO-ECO-FIN_41
missed,b8,10.1257/aer.103.1.360,ECO-ECO-FIN_41
missed,b18,10.1002/j.1538-7305.1956.tb03809.x,ECO-ECO-FIN_41
missed,b13,10.1016/j.geb.2017.05.004,ECO-ECO-FIN_41
missed,b2,10.1257/mic.20140155,ECO-ECO-FIN_41
missed,b17,10.1257/aer.101.6.2590,ECO-ECO-FIN_41
missed,b23,10.3982/ecta13636,ECO-ECO-FIN_41
missed,b10,10.3386/w18158,ECO-ECO-FIN_44
missed,b3,10.2172/1326509,ENE_46
missed,b15,10.13182/nse10-109,ENE_46
missed,b10,10.2172/1028760,ENE_46
missed,b0,10.13182/nse03-2,ENE_46
missed,b1,10.2307/2841583,ENE_46
missed,b17,10.13182/nse15-13,ENE_46
missed,b12,10.13182/nse15-12,ENE_46
missed,b4,10.2172/469122,ENE_46
missed,b16,10.1016/j.nds.2014.04.005,ENE_46
missed,b39,10.1002/pip.1182,ENE_47
missed,b10,10.3386/w18158,ENE_48
missed,b13,10.1016/j.jsr.2008.02.023,ENG_49
missed,b9,10.1093/occmed/kqv152,ENG_49
missed,b3,10.1128/aem.68.5.2188-2197.2002,ENG_49
missed,b12,10.1016/j.ijmst.2015.11.009,ENG_49
missed,b1,10.1006/enrs.1995.1069,ENG_49
missed,b11,10.3390/ijerph14121463,ENG_49
missed,b2,10.1559/152304097782476960,ENG_49
missed,b24,10.1007/978-1-4614-6309-2_7,ENG_51
missed,b1,10.1016/j.compag.2018.06.046,ENG_51
missed,b8,10.1109/access.2017.2687083,ENG_51
missed,b4,10.1155/2015/618072,ENG_51
missed,b0,10.1109/tce.2017.015063,ENG_51
missed,b9,10.3390/s101210506,ENG_51
missed,b27,10.1155/2012/863545,ENG_51
missed,b26,10.3390/s91209666,ENG_51
missed,b17,10.1145/1061318.1061322,ENG_51
missed,b20,10.1145/972374.972396,ENG_51
missed,b3,10.3390/bdcc2020010,ENG_51
missed,b13,10.1016/j.comcom.2015.09.006,ENG_51
missed,b6,10.1016/s1389-1286(01)00302-4,ENG_51
missed,b10,10.1016/j.aeue.2017.10.034,ENG_51
missed,b12,10.1016/j.aeue.2017.11.026,ENG_51
missed,b28,10.1016/j.jnca.2011.12.006,ENG_51
missed,b11,10.1016/j.adhoc.2008.06.003,ENG_51
missed,b28,10.4324/9781315764375,ENV-SCI_54
missed,b36,10.1080/14649357.2017.1321776,ENV-SCI_54
missed,b85,10.1111/j.0309-1317.2004.00535.x,ENV-SCI_54
missed,b12,10.1080/10455752.2013.849747,ENV-SCI_54
missed,b31,10.1080/03085147.2015.1013353,ENV-SCI_54
missed,b71,10.1111/j.1542-734x.1983.0601_100.x,ENV-SCI_54
missed,b38,10.4324/9780203435557,ENV-SCI_54
missed,b77,10.1177/0734242x16650516,ENV-SCI_54
missed,b7,10.1068/a38269,ENV-SCI_54
missed,b84,10.1111/j.1475-5661.2009.00362.x,ENV-SCI_54
missed,b40,10.1111/1467-9760.00036,ENV-SCI_54
missed,b42,10.1111/1468-2427.00239,ENV-SCI_54
missed,b3,10.1177/2399654417746172,ENV-SCI_54
missed,b37,10.1111/j.1751-9020.2008.00112.x,ENV-SCI_54
missed,b35,10.1016/j.futures.2016.05.012,ENV-SCI_54
missed,b26,10.1111/j.1467-8330.2011.00902.x,ENV-SCI_54
missed,b86,10.1177/0042098018806133,ENV-SCI_54
missed,b48,10.1080/09644016.2019.1549780,ENV-SCI_54
missed,b22,10.1080/1360481042000313509,ENV-SCI_54
missed,b24,10.1016/j.jclepro.2016.12.048,ENV-SCI_54
missed,b34,10.1177/0309132514566342,ENV-SCI_54
missed,b50,10.1016/j.futures.2011.06.011,ENV-SCI_54
missed,b4,10.3917/dec.boyer.2004.01,ENV-SCI_54
missed,b11,10.1080/10455750903441615,ENV-SCI_54
missed,b79,10.1016/j.jclepro.2017.09.047,ENV-SCI_54
missed,b72,10.1177/0002764211429368,ENV-SCI_54
missed,b41,10.1068/d9107,ENV-SCI_54
missed,b81,10.3390/su8070647,ENV-SCI_54
missed,b27,10.1068/a42122,ENV-SCI_54
missed,b8,10.1111/anti.12087,ENV-SCI_54
missed,b1,10.7551/mitpress/8720.001.0001,ENV-SCI_54
