reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_27,Am J Hum Genet,Mutations In TRAPPC12 Manifest In Progressive Childhood Encephalopathy And Golgi Dysfunction,70,10.1016/j.ajhg.2017.07.006,https://w3id.org/oc/meta/br/06160929386,year_and_doi
ref_28,Dis Model Mech,Molecularly Defined Unfolded Protein Response Subclasses Have Distinct Correlations With Fatty Liver Disease In Zebrafish,70,10.1242/dmm.014472,https://w3id.org/oc/meta/br/0670192037,year_and_doi
ref_29,Mol Biol Cell,Mammalian Transcription Factor ATF6 Is Synthesized As A Transmembrane Protein And Activated By Proteolysis In Response To Endoplasmic Reticulum Stress,70,10.1091/mbc.10.11.3787,https://w3id.org/oc/meta/br/0616099559,year_and_doi
ref_30,Mol Biol Cell,Mammalian Atg2 Proteins Are Essential For Autophagosome Formation And Important For Regulation Of Size And Distribution Of Lipid Droplets,70,10.1091/mbc.e11-09-0785,https://w3id.org/oc/meta/br/0617096669,year_and_doi
ref_31,Cell,Resistant Pure Red Cell Aplasia After Allogeneic Bone Marrow Transplantation With Major ABO Mismatch Treated By Purified CD34+ Cell Infusion,70,10.1111/j.1600-0609.2005.00582.x,https://w3id.org/oc/meta/br/061201287427,author_title
ref_32,Mol Cell,TRAPP I Implicated In The Specificity Of Tethering In ER-to-Golgi Transport.,70,10.1016/s1097-2765(01)00190-3,https://w3id.org/oc/meta/br/06903814416,year_and_doi
ref_33,Methods Enzymol,Purification Of TRAPP From Saccharomyces Cerevisiae And Identification Of Its Mammalian Counterpart.,70,10.1016/s0076-6879(01)29083-1,https://w3id.org/oc/meta/br/061903703798,year_and_doi
ref_34,EMBO J,"TRAPP, A Highly Conserved Novel Complex On The cis-Golgi That Mediates Vesicle Docking And Fusion",70,10.1093/emboj/17.9.2494,https://w3id.org/oc/meta/br/06102257456,year_and_doi
ref_35,Cell Logist,The SMS Domain Of Trs23p Is Responsible For The In Vitro Appearance Of The TRAPP I Complex inSaccharomyces Cerevisiae,70,10.4161/cl.19414,https://w3id.org/oc/meta/br/062103012801,year_and_doi
ref_36,J Biol Chem,"NIBP, A Novel NIK And IKKβ-binding Protein That Enhances NF-κB Activation",65,10.1074/jbc.m501670200,https://w3id.org/oc/meta/br/0623092481,year_and_doi
ref_37,Science,Science-rich Sites For In Situ Resource Utilization Characterization And End-to-end Demonstration Missions,50,10.3847/psj/abedbb,https://w3id.org/oc/meta/br/06501857129,author_title
ref_38,Cell Res,Immunization With Adenovirus LIGHT-engineered Dendritic Cells Induces Potent T Cell Responses And Therapeutic Immunity In HBV Transgenic Mice,70,10.1016/j.vaccine.2014.06.039,https://w3id.org/oc/meta/br/061403024260,author_title
ref_39,Ageing Res Rev,Targeting The Proteostasis Network In Huntington’s Disease,70,10.1016/j.arr.2018.11.006,https://w3id.org/oc/meta/br/06703037912,year_and_doi
ref_40,Eur J Hum Genet,Exome Pool-Seq In Neurodevelopmental Disorders,70,10.1038/s41431-017-0022-1,https://w3id.org/oc/meta/br/061201005298,year_and_doi
ref_41,Orphanet J Rare Dis,Identification Of GAA Variants Through Whole Exome Sequencing Targeted To A Cohort Of 606 Patients With Unexplained Limb-Girdle Muscle Weakness,70,10.1186/s13023-017-0722-1,https://w3id.org/oc/meta/br/0650151139,year_and_doi
ref_43,Traffic,C4orf41 And TTC-15 Are Mammalian TRAPP Components With A Role At An Early Stage In ER-to-Golgi Trafficking,50,10.1091/mbc.e10-11-0873,https://w3id.org/oc/meta/br/0617096969,author_title
